0.001,0.014187,5.4303e-05,-0.0068196,0.0048239,-0.0064033,-0.0010137,-5.4303e-05,-0.011435,-0.010214,0.017418,0.0073807,-0.0031858,0.00081002,-0.010757,-0.01539,0.0044664,-0.0044936,0.027853
0.0011,0.0018056,0.0031496,0.00091863,-0.0060096,-0.0048556,0.0036293,-0.0016019,-0.011435,-0.0024753,-0.0027016,0.0073807,-9.0505e-05,0.005453,-0.004566,-0.018486,-0.00017649,-0.002946,0.021662
0.0012,0.0079962,-0.003041,-0.0021767,0.00018101,-0.0064033,0.011367,0.003041,-0.011435,0.0021676,-0.015083,0.0042854,-0.014019,0.0023577,-0.0030184,-0.013843,-0.0032718,0.0047923,0.012377
0.0013,0.011091,-0.0076839,-0.0037243,0.0063716,-0.011046,0.0036293,0.0061363,-0.0052448,-0.0055706,-0.0088922,0.0073807,-0.0031858,0.0023577,-0.012304,-0.018486,-0.012558,-0.0044936,0.018567
0.0014,0.0064485,-0.0076839,-0.0068196,0.011015,-0.0017603,0.0051769,0.0061363,-0.0021495,-0.00092768,0.0003937,0.015119,-0.0078287,-0.00073762,-0.018495,-0.021581,0.0075617,-0.0060412,0.006186
0.0015,0.00025794,-0.010779,-0.01301,0.0048239,0.0044302,0.0082722,-0.0031496,0.00094578,0.0021676,0.0019413,0.0058331,-0.0047334,-0.00073762,0.0016246,-0.016938,0.0029188,-0.0044936,0.012377
0.0016,0.0079962,-0.0092316,-0.00062901,-0.0029143,0.0044302,0.00053398,0.0061363,-0.0021495,0.0037152,0.0019413,0.0027378,-0.0016381,0.0023577,7.693e-05,-0.021581,0.0044664,-0.0044936,0.006186
0.0017,0.01883,0.0031496,-0.0052719,-0.0029143,0.0044302,0.0051769,0.003041,0.0040411,0.0099058,0.0096796,0.013571,-0.0016381,0.0023577,-0.0014707,-0.016938,0.0060141,-0.0044936,0.013924
0.0018,0.0018056,-0.012327,-0.0037243,0.00018101,-0.003308,0.01601,0.0076839,0.0071364,0.00061996,0.003489,0.0058331,-0.0078287,-0.0053805,7.693e-05,-0.013843,0.0013712,0.01253,0.018567
0.0019,0.00025794,-0.0045886,0.0071092,-0.0060096,-0.003308,0.012915,0.013874,0.010232,0.017644,0.003489,0.0058331,0.0030048,-0.0084758,0.0031722,-0.012295,0.0044664,0.010983,0.0046384
0.002,0.012639,-0.0076839,0.010204,-0.0091048,0.0028826,0.0098198,0.0061363,-0.0036971,0.0083582,0.0081319,0.0042854,-0.0016381,-0.0022853,7.693e-05,-0.0045569,0.0044664,0.0094352,0.0015431
