0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9321858166535895e-07,4.254168495902588e-06,3.416809893990503e-05,0.00019746842615013207,0.0008247753644039796,0.002587279496782607,0.006432978664564172,0.013358469248744896,0.024184014659251917,0.039432022947580914,0.059300951675492986,0.08369485801813059,0.11227892525565865,0.1445439359942006,0.17986975250702994,0.21758185479944173,0.2569977967691222
8.259401750068409e-06,8.571166581623161e-05,0.0006348961757458489,0.0032630203309533226,0.011798146652016648,0.03155868277930918,0.06656664230652443,0.11744114100323302,0.18158778915215615,0.2546786866428091,0.33208159368593193,0.4097372174314866,0.48453079089883533,0.5543404252020181,0.617918504923247,0.6747086572194015,0.72465686711525
4.170113560188772e-05,0.00041625900421457795,0.0028616493352792713,0.01322680821219409,0.04212915953386235,0.0984512437019092,0.18170435079872815,0.2826309204421758,0.3893403653921649,0.4921160713011522,0.5849657615894369,0.6651946932094195,0.732375755275224,0.7873898865910194,0.8317324276678439,0.8670780543967262,0.8950389088852577
0.00011833689384816326,0.0011393403245595762,0.0073142289585867515,0.03073625473873457,0.0876833416760411,0.18308628713721445,0.303983677584669,0.4303389677432737,0.546735926520743,0.6456716281198228,0.7256290503131014,0.7882771599236047,0.8364789423550765,0.873214461317209,0.9011136413799608,0.9223182362383109,0.9384959793838408
0.00024627786225594545,0.0022931961956766484,0.013829554222236353,0.05338804758120472,0.13853752498714103,0.2637587457685325,0.4034814792016111,0.5335151051292836,0.6418640502137033,0.726630372586436,0.7908064283977706,0.8387210098512557,0.8744164787814799,0.9011438758593012,0.9213439276879227,0.9367881483125982,0.9487430102335017
0.0004231446134388432,0.0038204731771393384,0.021768258331759317,0.07795898477772192,0.18663691020816592,0.3298057214526126,0.4741411792188119,0.5975002655631072,0.6937884451312789,0.7658091337584643,0.8189398502698026,0.8582328991540716,0.8876121084069735,0.9099012261728362,0.9270720928984153,0.9404923216722825,0.9511163970828587
0.0006392830386784707,0.005610775200704012,0.030369561742254584,0.1018241239324927,0.22778371492568636,0.37932565488618347,0.5207278719790331,0.6348421383543151,0.7207946513575251,0.784071929123044,0.8307425515693367,0.8656213578471997,0.8921306127136072,0.9126160771591614,0.9286808134969232,0.9414350579292272,0.9516638595510996
0.0008817277092882001,0.007540637305283829,0.03897367547352171,0.12336823260264038,0.26080222828114974,0.41453268987490843,0.5501771557161922,0.65594940342608,0.7345154214140158,0.7924440726214149,0.8356369885601828,0.8683970819124663,0.8936696878319895,0.9134547645779791,0.9291315823343652,0.9416746365215114,0.9517900217541929
0.001137302287799997,0.009499162444548835,0.04710795103856842,0.14186365229252487,0.2862072427014869,0.4387521042840742,0.5683455297650192,0.6676780420402427,0.7414066445248989,0.7962534248792167,0.8376570295369918,0.8694368067567865,0.8941929807851207,0.9137135775578081,0.9292578085621692,0.9417354980709899,0.951819089377573
0.0013944888648430578,0.01139983138879184,0.054488398590128675,0.15718949505376828,0.3052102889348293,0.45507025267554096,0.5793956793986897,0.6741355170460779,0.7448481337506015,0.7979808459910653,0.8384891190115197,0.8698258359925894,0.8943707944375837,0.9137934188572775,0.9292931486506858,0.9417509576139794,0.9518257861875998
0.0016442569842579037,0.013182842897061354,0.06098354979425159,0.16957065938300586,0.31915408270757417,0.4659201717132453,0.5860602292841534,0.6776731363888052,0.7465619900819833,0.7987629827060695,0.8388315960461686,0.8699713374243618,0.8944312025638979,0.9138180466001267,0.9293030424685974,0.9417548844231338,0.9518273290294471
0.0018801930068902196,0.014812296560472884,0.06656950867472876,0.1793902885877262,0.3292512928562437,0.47307325173065107,0.5900597925844754,0.6796059188292137,0.7474142976219408,0.7991168721930043,0.8389725085703856,0.8700257482665716,0.8944517234010039,0.9138256430012436,0.929305812304912,0.9417558818481832,0.9518276844754904
0.0020982382527355873,0.016271291297239695,0.07128990854146812,0.18707387191142527,0.33649651608409,0.4777633667583049,0.5924529519205701,0.6806603425616039,0.7478378600820728,0.7992769448924779,0.8390304793044947,0.8700460942476353,0.8944586942295577,0.9138279860802412,0.929306587734899,0.9417561351976929,0.9518277663645136
0.0022962575532302553,0.017556751693397692,0.07522531590707622,0.1930264582095222,0.34166237295887,0.4808277224597844,0.5938823991137065,0.6812351194835133,0.7480482811733078,0.7993493394077567,0.8390543268542454,0.870053702107041,0.8944610621668888,0.9138287087912443,0.9293068048202926,0.9417561995493442,0.9518277852304181
0.0024735752054565476,0.01867487026002914,0.07847209121217542,0.1976040761759256,0.34532935190896025,0.4828252917352911,0.5947353242429957,0.6815482994827505,0.748152798171874,0.7993820784809821,0.8390641368485442,0.8700565468486556,0.8944618665349343,0.9138289317076334,0.9293068655943844,0.9417562158948841,0.9518277895768171
0.002630551321376654,0.019637482380076614,0.08112897200335328,0.2011050271921864,0.34792430426112364,0.4841255250481945,0.5952439327365583,0.681718902052212,0.7482047077825332,0.7993968836913142,0.8390681722769288,0.8700576105552875,0.8944621397716197,0.9138290004649956,0.9293068826083801,0.9417562200467073,0.9518277905781569
0.002768229559571058,0.020459383876741052,0.083289307629619,0.2037715851116167,0.3497566559068739,0.484971044794959,0.5955471091892985,0.6818118245664413,0.7482304882227676,0.7994035787921449,0.8390698322798285,0.8700580082963411,0.8944622325876669,0.9138290216728325,0.9293068873715283,0.9417562211012844,0.9518277908088492
0.0028880626343335217,0.021156463057522792,0.08503712711185292,0.2057963932550508,0.3510485546611061,0.48552052973068205,0.5957277897915991,0.6818624333329142,0.7482432915783388,0.7994066063824304,0.839070515133038,0.8700581570195647,0.8944622641164405,0.9138290282142749,0.9293068887049944,0.9417562213691513,0.951827790861997
0.0029917093400410534,0.02174447666193322,0.08644564422465238,0.20733037114387506,0.35195843744603805,0.48587748383738094,0.5958354537960878,0.6818899955339948,0.7482496500505106,0.799407975484814,0.8390707960290523,0.8700582126301016,0.8944622748264806,0.9138290302319482,0.9293068890783052,0.94175622143719,0.9518277908742414
0.0030808915645378506,0.022238304610891185,0.08757721103525418,0.2084905002637865,0.35259878797238914,0.48610930609539554,0.5958996036299155,0.681905005958396,0.748252807813307,0.799408594603949,0.8390709115773844,0.8700582334239741,0.8944622784645838,0.9138290308542881,0.9293068891828151,0.9417562214544721,0.9518277908770627
0.003157298666550797,0.02265154377602363,0.08848405942586078,0.2093667587866021,0.35304921269484185,0.4862598364203704,0.5959378244755739,0.681913180569615,0.7482543760265621,0.7994088745744604,0.8390709591089084,0.8700582411992106,0.8944622797004151,0.9138290310462456,0.9293068892120728,0.941756221458862,0.9518277908777126
0.0032225275796132083,0.022996331223175098,0.08920941113132157,0.21002796466163257,0.3533659262697785,0.48635757024978876,0.5959605960460709,0.6819176323994173,0.7482551548341687,0.7994090011792824,0.8390709786612957,0.870058244106525,0.8944622801202156,0.9138290311054539,0.9293068892202639,0.9417562214599768,0.9518277908778618
0.0032780488418825775,0.023283315499712073,0.08978870333230939,0.21052653279045527,0.35358856401133865,0.4864210207001206,0.595974162879366,0.6819200568231858,0.7482555416061226,0.799409058430952,0.8390709867042901,0.8700582451936264,0.8944622802628182,0.9138290311237164,0.9293068892225569,0.9417562214602603,0.9518277908778962
0.0033251907606999843,0.023521717869906613,0.09025078671609059,0.21090226147839186,0.35374504154494285,0.4864622118864559,0.5959822456398844,0.6819213771386683,0.7482557336850088,0.7994090843205934,0.8390709900128264,0.8700582456001148,0.8944622803112586,0.9138290311293489,0.9293068892231988,0.941756221460332,0.9518277908779041
0.003365135771452663,0.023719443512214708,0.09061902256181069,0.2111852998462173,0.3538550053539552,0.4864889518480042,0.5959870611065776,0.6819220961677639,0.7482558290753089,0.7994090960280867,0.8390709913738126,0.8700582457521089,0.8944622803277136,0.9138290311310865,0.9293068892233787,0.9417562214603501,0.9518277908779063
0.0033989246104131864,0.02388321611516583,0.0909122477854682,0.21139844809135605,0.3539322749475279,0.48650631021015406,0.5959899300074029,0.6819224877427813,0.7482558764480771,0.7994091013223046,0.8390709919336627,0.8700582458089426,0.8944622803333033,0.9138290311316225,0.9293068892234291,0.9417562214603548,0.9518277908779068
0.003427465165535226,0.02401871891389518,0.09114560143987643,0.2115589266675372,0.35398656748434176,0.48651757832296055,0.5959916392030663,0.6819227009899922,0.7482558999743594,0.7994091037163903,0.8390709921639609,0.8700582458301936,0.8944622803352021,0.9138290311317879,0.9293068892234427,0.9417562214603559,0.9518277908779068
0.0034515438236167105,0.024130731881243234,0.09133121945285301,0.2116797292697091,0.35402471378528577,0.4865248929138523,0.5959926574837127,0.6819228171219298,0.7482559116579903,0.799409104799014,0.8390709922586953,0.87005824583814,0.894462280335847,0.9138290311318388,0.9293068892234468,0.9417562214603563,0.9518277908779068
