-80,-70,-60,-50,-40,-30,-20,-10,0,10,20,30,40,50,60,70,80,90
0.00012671000000512143,-4.069046525764999e-05,8.808258671975553e-05,7.057262685439265e-05,0.00413060962072901,6.729229694571218e-05,-0.0002455745093272615,-0.0003693825651897802,0.0009057414820206778,5.735843897065718e-05,0.005939416236245372,0.0009038643973561514,0.007645369191837484,7.326995197885973e-05,-0.00011732100794350314,0.0020466155360638052,0.01086403261087889,0.00036444423288483935
0.0010598870365428606,0.00043609555424420425,-0.0010003155200136464,-0.002780077429885027,-0.0004223669379713883,-0.005104566954500841,-0.005997971186136098,-0.0019833417696539656,0.012083196612112672,0.020422021324090697,0.007474154014182729,-0.012040557308247575,-0.020043032934701055,-0.03468334643179293,-0.04248145753387477,-0.05029567471159864,-0.04965129216340589,-0.062402307130181994
0.0019438238150134572,0.0008831398283142246,-0.0019097540934012672,-0.005278748399937734,-0.004481112280788216,-0.009633793758678311,-0.010977012300915655,-0.0034707369728914643,0.02099141302422469,0.035945620796655475,0.00566051564071395,-0.0264905967330373,-0.047747343046746674,-0.068894170712291,-0.08352586206857208,-0.10047475833312043,-0.10731605726999474,-0.12187811683272538
0.0027323768681938162,0.0012702473681707957,-0.0024503946563204882,-0.007078190566780838,-0.00757771994758881,-0.012901843937322676,-0.014513644644265342,-0.0047386198172682265,0.025756533146407853,0.0427248952124108,-0.0017792541263505518,-0.04285186634328214,-0.07446980299372187,-0.1009406593824915,-0.12088666791450603,-0.1451322697444637,-0.1580002313473441,-0.1735515798533054
0.003385443002854602,0.001573724441134604,-0.002458929335172505,-0.007863610858126126,-0.009287390738618933,-0.014352018186954751,-0.016013708744043526,-0.005614292491618995,0.025204157883876845,0.03850571175721793,-0.0153375028782372,-0.05984361451847135,-0.09757315759757733,-0.12735297145220262,-0.15029855977885115,-0.17898992119246052,-0.19568204924560959,-0.21099266769835903
0.0038715872667457974,0.0017786642928039275,-0.001813445946008333,-0.007372223230173735,-0.009253266262830882,-0.013523565208813412,-0.0149894651221612,-0.005814677059529158,0.019103157614276677,0.023209731928071603,-0.03321798945417739,-0.07408153220379662,-0.11241469049166707,-0.14241835928646276,-0.1652110628765264,-0.1945106498869957,-0.2121454237886651,-0.2255571826959632
0.004170181077719378,0.0018802509111398844,-0.00044626383506202747,-0.005414347323847708,-0.007213689228711881,-0.01008725881834414,-0.011091242423845316,-0.004932937936918048,0.008297268265514786,-0.0008424606384587924,-0.05122239549191488,-0.08007599887297089,-0.11242719324827846,-0.1383154270834197,-0.15696951771513226,-0.18215832445202296,-0.19728880298372556,-0.2067254141665077
0.004272870694982776,0.0018839614799736522,0.0016467682059004439,-0.0018942892402769801,-0.0030296107700126446,-0.003879483436552161,-0.004136720980716972,-0.0024445936125001874,-0.005293004950634467,-0.029045780081897312,-0.06305513598335154,-0.07066650096350326,-0.0896620953260627,-0.10578790039116259,-0.11557273643672776,-0.13126109070855416,-0.14004698186645032,-0.14307447788483013
0.004184208528935562,0.0018046567959995948,0.0044020670273777155,0.003171893909424121,0.0032917312519427865,0.005069882471953942,0.005866369862155685,0.002267447512415775,-0.01880118785593401,-0.05495167529022803,-0.06100976185173715,-0.037838857206364075,-0.03572632320831774,-0.03527137226556425,-0.03090976888831135,-0.03136499783823644,-0.029804878189162238,-0.023755784737111745
0.003921319126835694,0.0016646610421563483,0.00769050765659963,0.009645278080668781,0.011581645460466042,0.016521406109431733,0.01870926207645919,0.009872076364762634,-0.028666216287382605,-0.07098124555396151,-0.03694061503287826,0.026193809192993682,0.05702814693265895,0.08169960109202633,0.10571545397238546,0.1261352936548755,0.1419203936004934,0.1597577735121571
