-80,-70,-60,-50,-40,-30,-20,-10,0,10,20,30,40,50,60,70,80,90
0.0041135,0.0026971,0.013526,0.0013169,0.00305,0.0,0.0,0.0093447,0.0,0.002145,0.01773,0.0,0.0034121,0.0,0.022387,0.0072857,0.0081591,0.0
0.0087564,0.0,0.0073355,0.0044121,0.0,0.0,0.0035795,0.013988,0.00086433,0.0052403,0.01773,0.0,0.0,0.0064621,0.010005,0.0072857,0.0081591,0.0
0.0087564,0.0011494,0.0073355,0.01215,0.0,0.0,0.0020318,0.01244,0.011698,0.0,0.016182,0.0,0.0,0.0,0.013101,0.0072857,0.0035161,0.0
0.011852,0.0042447,0.010431,0.0059598,0.0015024,0.0,0.0,0.010892,0.0086025,0.0,0.020825,0.0,0.00031677,0.0,0.014648,0.013476,0.0050638,0.0
0.0025658,0.0088876,0.0057878,0.0044121,0.00305,0.0,0.0066748,0.007797,0.022531,0.0,0.020825,0.0,0.0,0.0,0.019291,0.0088333,0.0050638,0.00042538
0.0010182,0.0088876,0.0026925,0.0044121,0.00305,0.0,0.0035795,0.0093447,0.011698,0.0,0.027016,0.0,0.0,0.00027152,0.020839,0.0041904,0.0097067,0.00042538
0.0010182,0.013531,0.0,0.0090551,0.0015024,0.002593,0.0020318,0.0047018,0.0070549,0.0,0.020825,0.0,0.0,0.0049144,0.0084577,0.0088333,0.0097067,0.0066159
0.0041135,0.0088876,0.0,0.0075074,0.0,0.0,0.0,0.010892,0.0055073,0.0,0.014635,0.00038012,0.0018644,0.0064621,0.0038148,0.005738,0.0050638,0.0
0.014947,0.0,0.0042402,0.0075074,0.00305,0.0,0.0,0.0047018,0.0,0.0036926,0.016182,0.0,0.00031677,0.0,0.010005,0.005738,0.0,0.0
0.013399,0.0,0.0073355,0.0044121,0.0015024,0.0,0.0,0.007797,0.0070549,0.0,0.022373,0.0,0.0,0.00027152,0.010005,0.0041904,0.0,0.0035207
0.0,0.0011494,0.025907,0.044651,0.058765,0.08307,0.10263,0.13316,0.15408,0.16155,0.20964,0.20622,0.23865,0.26028,0.28858,0.31527,0.33316,0.35638
0.069114,0.0057923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067567,0.0057923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.010431,0.018341,0.026265,0.033546,0.045366,0.048036,0.059675,0.056312,0.090469,0.070024,0.085437,0.090035,0.11989,0.12026,0.13661,0.13971
0.0,0.0,0.041384,0.061675,0.091266,0.12021,0.15525,0.18113,0.21289,0.23274,0.29012,0.2836,0.31449,0.34694,0.4093,0.44217,0.48329,0.51734
0.0,0.0,0.041384,0.06477,0.11139,0.13414,0.16299,0.19197,0.23456,0.25751,0.3025,0.29134,0.32532,0.37325,0.44799,0.48241,0.53591,0.58543
0.0,0.0011494,0.03055,0.061675,0.092813,0.11557,0.14906,0.17649,0.22218,0.2312,0.26381,0.26657,0.30056,0.34849,0.43561,0.48086,0.52817,0.58234
0.0,0.0,0.022812,0.049294,0.083527,0.10319,0.13049,0.15328,0.19122,0.18786,0.22821,0.22943,0.26806,0.31909,0.41239,0.46384,0.51424,0.5746
0.0,0.010435,0.02436,0.044651,0.077337,0.093904,0.10882,0.14554,0.16956,0.1631,0.19726,0.20312,0.24794,0.29432,0.39537,0.46229,0.50031,0.57924
