0,1,2,3,4,5,6,7,8,9,10,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.035445726902366e-08,4.528623873835741e-06,3.3172512962271455e-05,0.00024370423267454583,0.0002761489742829842,0.0009347571294734793,0.0007774810416735211,0.0018463598272725975,0.002187851937186238,0.006105755828242773,0.005065753989980229,0.014464298355317835
6.894400773452889e-07,0.00012660904036817603,0.0007806153127542879,0.004051236341953155,0.005578265473154366,0.014563637945602538,0.015603457144820775,0.029968208503921654,0.037836398099222755,0.07309729982613843,0.07404343329202251,0.13491964754106534
6.786697948348157e-06,0.0007488821396632214,0.004062746650674312,0.017015900219936746,0.024967293927569946,0.05538766897025284,0.06468955409584447,0.10853052098100015,0.1361744021572886,0.21620359865458608,0.23109492792536196,0.33850081086185435
3.072105121422022e-05,0.0023631349167937037,0.011525982989486303,0.04126492155569314,0.061543263418625205,0.1212184513770311,0.1455891927688764,0.22148442581625225,0.2712375689994628,0.38069627799398414,0.4107869651064519,0.530839365489833
9.125443712970185e-05,0.005315297238540464,0.02364233052868384,0.07483112700991153,0.11105204723713737,0.19950686875398116,0.24028703516995586,0.33953531683646215,0.40450383601977047,0.5229192506525465,0.5611012980932347,0.6717377247192087
0.0002083892665773334,0.009694745195737365,0.03975617847904099,0.113819990034951,0.16639491091706105,0.27787769567552645,0.3318731092983551,0.44320934520342226,0.5146920893313206,0.6289840168777197,0.6683478193828636,0.7628304215232002
0.00039806853510326954,0.015358315149049959,0.05858973328304469,0.15431899740284624,0.22125923655474095,0.3484487510471715,0.4108242299860034,0.5254072255741385,0.5970246250692995,0.701842860917363,0.7385668502410606,0.8180067587223622
0.0006688981050041195,0.022014426336274245,0.0787329122240566,0.19333040536944376,0.27149058177939706,0.4077868701336906,0.4741111613683569,0.58660851054897,0.6549360024307507,0.7495720375723673,0.7823874587743662,0.8502748306528001
0.0010213107629895247,0.029311382311815685,0.09895125765577246,0.2289716737765636,0.3150356072324228,0.45544268463071247,0.5224952318128205,0.6304030036566052,0.6941919444481225,0.7799750293402545,0.8089963253770018,0.8687860439228279
0.001448572065371126,0.036904160819011045,0.11831731565019003,0.2603144798227426,0.3513604216208913,0.4925325887067847,0.5583398633833939,0.6609517698642348,0.7201983513344838,0.7990194420837218,0.824901361067242,0.879292870033804
