0,1,2
0,-20,0.0
1,-20,1.035445726902366e-08
2,-20,6.894400773452889e-07
3,-20,6.786697948348157e-06
4,-20,3.072105121422022e-05
5,-20,9.125443712970185e-05
6,-20,0.0002083892665773334
7,-20,0.00039806853510326954
8,-20,0.0006688981050041195
9,-20,0.0010213107629895247
10,-20,0.001448572065371126
11,-20,0.0019387565600758236
12,-20,0.0024769594071091766
13,-20,0.0030472746475927264
14,-20,0.0036343182762734747
15,-20,0.004224248737788502
16,-20,0.004805337541985461
17,-20,0.005368186132162682
18,-20,0.005905692658090707
19,-20,0.006412860752541675
20,-20,0.006886523221985792
21,-20,0.007325033465629987
22,-20,0.0077279597845189485
23,-20,0.008095803766508954
24,-20,0.00842975368948879
25,-20,0.00873147687625141
26,-20,0.009002950477471258
27,-20,0.009246327582799096
28,-20,0.009463834290558795
29,-20,0.009657692953776085
30,-20,0.00983006693201899
31,-20,0.00998302258173775
32,-20,0.010118504756785643
33,-20,0.010238322666994365
34,-20,0.010344143497733167
35,-20,0.01043749169618478
36,-20,0.010519752267122297
37,-20,0.010592176789598746
38,-20,0.01065589116969228
39,-20,0.01071190438997077
40,-20,0.01076111771158102
41,-20,0.010804333937856797
42,-20,0.010842266466568933
43,-20,0.010875547948060194
44,-20,0.010904738434222539
45,-20,0.01093033295335902
46,-20,0.010952768482342048
47,-20,0.010972430313301567
48,-20,0.010989657829873533
49,-20,0.011004749719802347
0,-10,0.0
1,-10,4.528623873835741e-06
2,-10,0.00012660904036817603
3,-10,0.0007488821396632214
4,-10,0.0023631349167937037
5,-10,0.005315297238540464
6,-10,0.009694745195737365
7,-10,0.015358315149049959
8,-10,0.022014426336274245
9,-10,0.029311382311815685
10,-10,0.036904160819011045
11,-10,0.04449443339169694
12,-10,0.05184817761752214
13,-10,0.05879797479066866
14,-10,0.06523650344505381
15,-10,0.07110604633860482
16,-10,0.07638710019410976
17,-10,0.08108781338056507
18,-10,0.08523504170613516
19,-10,0.08886723840239191
20,-10,0.09202908060810633
21,-10,0.09476759032386008
22,-10,0.0971294642898698
23,-10,0.09915933791155813
24,-10,0.10089874397651975
25,-10,0.10238557047863688
26,-10,0.10365386437761476
27,-10,0.1047338654315798
28,-10,0.10565218498067737
29,-10,0.10643206882161253
30,-10,0.10709370185548521
31,-10,0.10765452599746163
32,-10,0.10812955288447369
33,-10,0.10853166007313457
34,-10,0.10887186440461684
35,-10,0.10915956960000064
36,-10,0.10940278738180635
37,-10,0.10960833282980165
38,-10,0.10978199551979965
39,-10,0.10992868844395251
40,-10,0.11005257690004626
41,-10,0.11015718955764982
42,-10,0.11024551382497204
43,-10,0.11032007749613261
44,-10,0.11038301848397666
45,-10,0.11043614425812733
46,-10,0.11048098242406891
47,-10,0.11051882370419577
48,-10,0.11055075842010509
49,-10,0.110577707428905
0,0,0.0
1,0,3.3172512962271455e-05
2,0,0.0007806153127542879
3,0,0.004062746650674312
4,0,0.011525982989486303
5,0,0.02364233052868384
6,0,0.03975617847904099
7,0,0.05858973328304469
8,0,0.0787329122240566
9,0,0.09895125765577246
10,0,0.11831731565019003
11,0,0.13622480060976974
12,0,0.1523429902275121
13,0,0.16655062344351687
14,0,0.17887103138526095
15,0,0.18941802736951266
16,0,0.1983550115475451
17,0,0.20586628572988405
18,0,0.2121382669231346
19,0,0.2173481019313991
20,0,0.2216574924572761
21,0,0.2252100007782182
22,0,0.22813055795108808
23,0,0.23052627588419
24,0,0.2324879573607879
25,0,0.2340919118617793
26,0,0.23540183484258984
27,0,0.2364706095592826
28,0,0.23734195704154923
29,0,0.23805190193087397
30,0,0.23863004748596875
31,0,0.2391006677161357
32,0,0.23948363223535063
33,0,0.23979518268035782
34,0,0.2400485801604386
35,0,0.2402546423452304
36,0,0.24042218717344013
37,0,0.24055839822542688
38,0,0.24066912481074196
39,0,0.24075912792563336
40,0,0.24083228150988215
41,0,0.24089173690713878
42,0,0.2409400571118799
43,0,0.24097932625846072
44,0,0.24101123885552034
45,0,0.2410371724714437
46,0,0.24105824691277525
47,0,0.2410753723876576
48,0,0.24108928869270896
49,0,0.2411005970885692
0,10,0.0
1,10,0.00024370423267454583
2,10,0.004051236341953155
3,10,0.017015900219936746
4,10,0.04126492155569314
5,10,0.07483112700991153
6,10,0.113819990034951
7,10,0.15431899740284624
8,10,0.19333040536944376
9,10,0.2289716737765636
10,10,0.2603144798227426
11,10,0.2871141459709794
12,10,0.3095540409528048
13,10,0.32804871231573
14,10,0.34310958077331766
15,10,0.35526181549104446
16,10,0.3649979852938566
17,10,0.3727559400845804
18,10,0.3789115284075718
19,10,0.38377971228525326
20,10,0.3876199410620715
21,10,0.39064327160297496
22,10,0.39301980029369943
23,10,0.3948856529439206
24,10,0.3963491894464992
25,10,0.3974963159608059
26,10,0.39839492433124485
27,10,0.3990985399135517
28,10,0.399649282656931
29,10,0.40008024928149827
30,10,0.40041741694579464
31,10,0.40068115685572164
32,10,0.4008874331176175
33,10,0.4010487494962924
34,10,0.4011748953959307
35,10,0.4012735326144048
36,10,0.40135065623219046
37,10,0.4014109562548878
38,10,0.40145810114887903
39,10,0.4014949599981112
40,10,0.4015237764828591
41,10,0.40154630507594796
42,10,0.40156391762945354
43,10,0.40157768676945993
44,10,0.4015884511331784
45,10,0.40159686639458686
46,10,0.40160344516999685
47,10,0.40160858822422846
48,10,0.401612608872183
49,10,0.40161575205855915
0,20,0.0
1,20,0.0002761489742829842
2,20,0.005578265473154366
3,20,0.024967293927569946
4,20,0.061543263418625205
5,20,0.11105204723713737
6,20,0.16639491091706105
7,20,0.22125923655474095
8,20,0.27149058177939706
9,20,0.3150356072324228
10,20,0.3513604216208913
11,20,0.38083889376743224
12,20,0.4042880657408833
13,20,0.4226702012928427
14,20,0.4369256625049726
15,20,0.44789291708103585
16,20,0.45628048516939257
17,20,0.46266682721233154
18,20,0.4675133775198461
19,20,0.4711823074799059
20,20,0.47395461835115255
21,20,0.4760465220246697
22,20,0.4776233683785383
23,20,0.4788110440823865
24,20,0.4797050733903368
25,20,0.48037776261943854
26,20,0.48088374294755015
27,20,0.4812642344531947
28,20,0.4815503064217348
29,20,0.4817653590712353
30,20,0.48192700641719294
31,20,0.4820485013080176
32,20,0.4821398120028269
33,20,0.48220843440099503
34,20,0.4822600042152686
35,20,0.4822987580155641
36,20,0.48232788025723555
37,20,0.4823497643791654
38,20,0.48236620918712264
39,20,0.48237856652714844
40,20,0.48238785231090164
41,20,0.48239482997668937
42,20,0.4824000732232656
43,20,0.48240401316035475
44,20,0.48240697374482494
45,20,0.4824091984117499
46,20,0.4824108700875954
47,20,0.4824121262297259
48,20,0.4824130701280825
49,20,0.4824137793978977
0,30,0.0
1,30,0.0009347571294734793
2,30,0.014563637945602538
3,30,0.05538766897025284
4,30,0.1212184513770311
5,30,0.19950686875398116
6,30,0.27787769567552645
7,30,0.3484487510471715
8,30,0.4077868701336906
9,30,0.45544268463071247
10,30,0.4925325887067847
11,30,0.5207754930151985
12,30,0.5419540056151361
13,30,0.557663404155961
14,30,0.5692261649488759
15,30,0.5776898696984969
16,30,0.5838606098412554
17,30,0.588346796215739
18,30,0.5916016243302887
19,30,0.5939595964247188
20,30,0.5956660250883797
21,30,0.596899996986397
22,30,0.5977918284333522
23,30,0.5984361274716228
24,30,0.598901464411351
25,30,0.5992374786222916
26,30,0.5994800741975531
27,30,0.5996552044954991
28,30,0.5997816216215518
29,30,0.599872870210913
30,30,0.5999387312854232
31,30,0.5999862668621776
32,30,0.6000205751907308
33,30,0.6000453365077534
34,30,0.600063207272935
35,30,0.6000761048791164
36,30,0.6000854132266581
37,30,0.6000921311380949
38,30,0.6000969794959086
39,30,0.6001004785778993
40,30,0.6001030038774408
41,30,0.6001048263927883
42,30,0.6001061417058632
43,30,0.6001070909694611
44,30,0.6001077760542637
45,30,0.6001082704807279
46,30,0.6001086273087789
47,30,0.6001088848318828
48,30,0.6001090706865024
49,30,0.6001092048179106
0,40,0.0
1,40,0.0007774810416735211
2,40,0.015603457144820775
3,40,0.06468955409584447
4,40,0.1455891927688764
5,40,0.24028703516995586
6,40,0.3318731092983551
7,40,0.4108242299860034
8,40,0.4741111613683569
9,40,0.5224952318128205
10,40,0.5583398633833939
11,40,0.5843380878281496
12,40,0.6029251888212025
13,40,0.6160836978497922
14,40,0.6253364093251106
15,40,0.6318124981746035
16,40,0.6363306880923469
17,40,0.639475935480138
18,40,0.6416620888329961
19,40,0.6431800015805744
20,40,0.6442331629929621
21,40,0.644963499334305
22,40,0.6454697882977257
23,40,0.6458206762548585
24,40,0.6460638212715272
25,40,0.6462322870376475
26,40,0.6463490010203293
27,40,0.6464298565697618
28,40,0.6464858684247983
29,40,0.6465246690237053
30,40,0.6465515465213456
31,40,0.6465701645479206
32,40,0.6465830611288417
33,40,0.6465919944479389
34,40,0.6465981824328951
35,40,0.6466024687506627
36,40,0.6466054378080256
37,40,0.6466074944192175
38,40,0.6466089189943982
39,40,0.6466099057696667
40,40,0.6466105892892055
41,40,0.646611062749397
42,40,0.6466113907056423
43,40,0.6466116178742282
44,40,0.6466117752292455
45,40,0.6466118842258288
46,40,0.6466119597255161
47,40,0.6466120120225911
48,40,0.6466120482476948
49,40,0.646612073340076
0,50,0.0
1,50,0.0018463598272725975
2,50,0.029968208503921654
3,50,0.10853052098100015
4,50,0.22148442581625225
5,50,0.33953531683646215
6,50,0.44320934520342226
7,50,0.5254072255741385
8,50,0.58660851054897
9,50,0.6304030036566052
10,50,0.6609517698642348
11,50,0.6819102619393833
12,50,0.696133711391722
13,50,0.7057176075300035
14,50,0.7121448871332996
15,50,0.7164417791317244
16,50,0.719308477158366
17,50,0.7212183863896231
18,50,0.7224896847858633
19,50,0.7233353906837353
20,50,0.7238977535366062
21,50,0.724271604002609
22,50,0.7245200901565193
23,50,0.7246852312996046
24,50,0.7247949736808602
25,50,0.7248678977483032
26,50,0.7249163542860838
27,50,0.7249485519161001
28,50,0.7249699457591476
29,50,0.7249841608389815
30,50,0.7249936059458462
31,50,0.7249998816506298
32,50,0.7250040514661749
33,50,0.7250068220438125
34,50,0.7250086629142989
35,50,0.7250098860531659
36,50,0.7250106987490249
37,50,0.7250112387321146
38,50,0.7250115975153663
39,50,0.7250118359032006
40,50,0.7250119942961949
41,50,0.7250120995378854
42,50,0.7250121694640386
43,50,0.7250122159253486
44,50,0.7250122467958193
45,50,0.725012267307207
46,50,0.7250122809356684
47,50,0.7250122899908805
48,50,0.7250122960074704
49,50,0.7250123000050968
0,60,0.0
1,60,0.002187851937186238
2,60,0.037836398099222755
3,60,0.1361744021572886
4,60,0.2712375689994628
5,60,0.40450383601977047
6,60,0.5146920893313206
7,60,0.5970246250692995
8,60,0.6549360024307507
9,60,0.6941919444481225
10,60,0.7201983513344838
11,60,0.737181105030464
12,60,0.7481710822246285
13,60,0.7552422712581638
14,60,0.7597754886205039
15,60,0.7626749397938846
16,60,0.7645267054457302
17,60,0.7657082486521444
18,60,0.7664616984640666
19,60,0.7669419781543563
20,60,0.7672480540616182
21,60,0.7674430821722373
22,60,0.7675673396969668
23,60,0.7676465024807959
24,60,0.7676969340103693
25,60,0.7677290611615247
26,60,0.7677495272704853
27,60,0.7677625647572724
28,60,0.767770869948485
29,60,0.7677761605320438
30,60,0.7677795307374102
31,60,0.7677816776206133
32,60,0.7677830452234794
33,60,0.7677839164102822
34,60,0.7677844713711788
35,60,0.767784824890665
36,60,0.7677850500885228
37,60,0.7677851935433293
38,60,0.767785284926436
39,60,0.7677853431389987
40,60,0.76778538022137
41,60,0.7677854038434577
42,60,0.7677854188911202
43,60,0.7677854284767314
44,60,0.7677854345829249
45,60,0.7677854384726727
46,60,0.7677854409505058
47,60,0.767785442528927
48,60,0.7677854435344073
49,60,0.7677854441749151
0,70,0.0
1,70,0.006105755828242773
2,70,0.07309729982613843
3,70,0.21620359865458608
4,70,0.38069627799398414
5,70,0.5229192506525465
6,70,0.6289840168777197
7,70,0.701842860917363
8,70,0.7495720375723673
9,70,0.7799750293402545
10,70,0.7990194420837218
11,70,0.8108288414060154
12,70,0.8181070958824417
13,70,0.8225760886651291
14,70,0.8253139260750895
15,70,0.826988890971054
16,70,0.8280127446522613
17,70,0.8286382728219291
18,70,0.8290203223244158
19,70,0.8292536193882108
20,70,0.8293960647018223
21,70,0.8294830320214758
22,70,0.8295361259789668
23,70,0.8295685392282006
24,70,0.8295883268223326
25,70,0.8296004066049254
26,70,0.8296077809357463
27,70,0.829612282718286
28,70,0.8296150308998999
29,70,0.829616708566853
30,70,0.8296177327218887
31,70,0.8296183579312009
32,70,0.829618739598573
33,70,0.8296189725924722
34,70,0.8296191148266642
35,70,0.8296192016553932
36,70,0.8296192546611281
37,70,0.829619287019172
38,70,0.829619306772563
39,70,0.8296193188312779
40,70,0.8296193261926785
41,70,0.829619330686541
42,70,0.8296193334298787
43,70,0.8296193351045844
44,70,0.829619336126931
45,70,0.8296193367510352
46,70,0.8296193371320283
47,70,0.8296193373646101
48,70,0.829619337506593
49,70,0.8296193375932677
0,80,0.0
1,80,0.005065753989980229
2,80,0.07404343329202251
3,80,0.23109492792536196
4,80,0.4107869651064519
5,80,0.5611012980932347
6,80,0.6683478193828636
7,80,0.7385668502410606
8,80,0.7823874587743662
9,80,0.8089963253770018
10,80,0.824901361067242
11,80,0.8343219584133699
12,80,0.8398722499838596
13,80,0.8431321811674045
14,80,0.8450434248658807
15,80,0.8461627728210956
16,80,0.846817930950514
17,80,0.8472012588919999
18,80,0.8474254937944649
19,80,0.8475566480485864
20,80,0.8476333542063579
21,80,0.8476782142570863
22,80,0.8477044491067709
23,80,0.8477197914302892
24,80,0.847728763652676
25,80,0.8477340106009233
26,80,0.8477370790030773
27,80,0.8477388733939231
28,80,0.8477399227463764
29,80,0.8477405364030614
30,80,0.8477408952666613
31,80,0.8477411051283988
32,80,0.847741227854537
33,80,0.8477412996241899
34,80,0.8477413415947345
35,80,0.8477413661389039
36,80,0.8477413804922155
37,80,0.8477413888859615
38,80,0.8477413937945831
39,80,0.847741396665121
40,80,0.8477413983437976
41,80,0.84774139932548
42,80,0.8477413998995624
43,80,0.847741400235283
44,80,0.8477414004316111
45,80,0.8477414005464231
46,80,0.8477414006135642
47,80,0.8477414006528275
48,80,0.8477414006757888
49,80,0.8477414006892168
0,90,0.0
1,90,0.014464298355317835
2,90,0.13491964754106534
3,90,0.33850081086185435
4,90,0.530839365489833
5,90,0.6717377247192087
6,90,0.7628304215232002
7,90,0.8180067587223622
8,90,0.8502748306528001
9,90,0.8687860439228279
10,90,0.879292870033804
11,90,0.8852212386180136
12,90,0.888555220726247
13,90,0.8904267173389147
14,90,0.8914761777252987
15,90,0.8920643328612292
16,90,0.8923938493359794
17,90,0.892578428912823
18,90,0.8926818111857041
19,90,0.8927397118864598
20,90,0.8927721389587332
21,90,0.8927902992963158
22,90,0.8928004696430556
23,90,0.8928061653177137
24,90,0.8928093550426133
25,90,0.8928111413678004
26,90,0.8928121417533011
27,90,0.8928127019931758
28,90,0.8928130157408466
29,90,0.8928131914469833
30,90,0.8928132898465776
31,90,0.8928133449526751
32,90,0.8928133758133917
33,90,0.8928133930961214
34,90,0.8928134027748578
35,90,0.8928134081951788
36,90,0.8928134112306859
37,90,0.892813412930642
38,90,0.8928134138826574
39,90,0.8928134144158083
40,90,0.8928134147143856
41,90,0.892813414881596
42,90,0.8928134149752375
43,90,0.8928134150276791
44,90,0.8928134150570477
45,90,0.8928134150734949
46,90,0.8928134150827054
47,90,0.892813415087864
48,90,0.8928134150907526
49,90,0.89281341509237
