-80,-70,-60,-50,-40,-30,-20,-10,0,10,20,30,40,50,60,70,80,90
0.0,0.0097927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024436,0.010354,0.0036021,0.0,0.006797,0.001525,0.00653,0.0,0.001973
0.0043759,0.008245,0.0,0.0037877,0.0,0.0,0.002507,0.0,0.0,0.0033396,0.010354,0.0066974,0.0,0.002154,0.0030727,0.0003394,0.0,0.0035207
0.0012807,0.0020545,0.0,0.0068829,0.0,0.0024934,0.0,0.0,0.0,0.0033396,0.0026156,0.0020545,0.0,0.0037017,0.0,0.0,0.0,0.0
0.0043759,0.0,0.0,0.0053353,0.0024617,0.0055887,0.0,0.0,0.0,0.00024436,0.0072585,0.0066974,0.0,0.006797,0.0,0.0096253,0.0043986,0.0
0.0,0.0,0.0,0.0,0.0009141,0.0071364,0.0040546,0.0,0.0,0.0033396,0.0088062,0.0020545,0.00017649,0.01144,0.0030727,0.001887,0.0,0.0066159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088062,0.0036021,0.0032718,0.006797,0.0,0.0,0.0028509,0.0035207
0.0,0.0,0.0,0.0037877,0.0071047,0.0,0.0,0.0,0.0,0.0,0.0088062,0.008245,0.0,0.00060639,0.0,0.0080776,0.0028509,0.0
0.010567,0.0020545,0.0,0.0084306,0.0009141,0.0,0.00095936,0.0,0.0,0.001792,0.0072585,0.008245,0.0,0.0037017,0.0,0.00653,0.0013033,0.0
0.013662,0.00050683,0.0,0.0037877,0.0009141,0.0,0.0071499,0.0,0.0,0.0,0.0057109,0.0,0.0,0.006797,0.0,0.0,0.0028509,0.0
0.0043759,0.0036021,0.0093764,0.00069237,0.0,0.0,0.0056023,0.0027423,0.0,0.00024436,0.011901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.039972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08021,0.00050683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0074712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.029496,0.056408,0.073653,0.098447,0.12632,0.14667,0.18083,0.19215,0.23476,0.26361,0.2803,0.31013,0.33736,0.37487,0.41298,0.49722
0.0,0.0,0.029496,0.067241,0.08913,0.11238,0.15418,0.18072,0.21488,0.23394,0.27655,0.28682,0.29887,0.33799,0.37296,0.43213,0.4981,0.59008
0.0,0.0036021,0.023305,0.065693,0.082939,0.11083,0.14025,0.15905,0.18238,0.20918,0.2425,0.2342,0.23697,0.28847,0.34201,0.42285,0.50119,0.57924
0.0,0.0,0.021758,0.06105,0.067463,0.099995,0.12477,0.14822,0.16845,0.18132,0.19452,0.18003,0.19827,0.26371,0.32653,0.42285,0.53988,0.63186
0.0,0.0066974,0.021758,0.044026,0.072106,0.084518,0.12013,0.1312,0.15452,0.15501,0.16202,0.16146,0.18899,0.29775,0.36367,0.4832,0.625,0.75722
0.0,0.01134,0.024853,0.045574,0.076749,0.082971,0.11703,0.12191,0.14524,0.13334,0.16976,0.1661,0.21066,0.34728,0.44879,0.58225,0.76584,0.91663
