0,1,2
0,-70,0.0
1,-70,0.0
2,-70,0.0
3,-70,0.0
4,-70,0.0
5,-70,0.0004087306650202
6,-70,0.0
7,-70,0.0
8,-70,0.0004087306650202
9,-70,0.0
10,-70,4.473793521528134e-05
11,-70,0.0022987028884829
12,-70,0.0
13,-70,0.0
14,-70,0.0004087306650202
15,-70,0.0
16,-70,0.0
17,-70,0.0
18,-70,0.0004087306650202
19,-70,0.0004087306650202
20,-70,0.0004087306650202
21,-70,0.0004087306650202
22,-70,0.0
23,-70,0.0022987028884829
24,-70,0.0
25,-70,0.0004087306650202
26,-70,0.0
27,-70,0.0060792579887924
28,-70,4.296096115297317e-06
29,-70,0.0
30,-70,0.0023029989845982
31,-70,0.0032439943269063
32,-70,0.0
33,-70,0.0
34,-70,0.0
35,-70,0.0
36,-70,0.0
37,-70,0.0004087306650202
38,-70,0.0
39,-70,0.0022987028884829
40,-70,0.0013540221034436
41,-70,0.0004087306650202
42,-70,0.0
43,-70,0.0
44,-70,0.0013540221034436
45,-70,0.0
46,-70,0.0
47,-70,0.0
48,-70,0.0
49,-70,0.0
50,-70,0.0
51,-70,0.0004087306650202
52,-70,0.0
53,-70,0.0013540221034436
54,-70,0.0
55,-70,0.0
56,-70,0.0
57,-70,0.0013540221034436
58,-70,0.0
59,-70,0.0
60,-70,0.0004087306650202
61,-70,0.0
62,-70,0.0
63,-70,0.0013540221034436
64,-70,0.0
65,-70,0.0041892857653297
66,-70,0.0
67,-70,0.0
68,-70,0.0
69,-70,0.0
70,-70,0.0
71,-70,0.0004087306650202
72,-70,0.0
73,-70,0.0022987028884829
74,-70,0.0
75,-70,0.0
76,-70,0.0
77,-70,0.0041892857653297
78,-70,0.0023434408236982
79,-70,0.0013540221034436
80,-70,0.0
81,-70,0.0070245494272158
82,-70,0.0013540221034436
83,-70,0.0
84,-70,0.0013540221034436
85,-70,0.0
86,-70,0.0
87,-70,0.0
88,-70,8.519022710386667e-05
89,-70,0.0004402487743017
90,-70,0.0
91,-70,0.0022987028884829
92,-70,0.0
93,-70,0.0
94,-70,0.0
95,-70,0.0
96,-70,0.0
97,-70,0.0
98,-70,0.0
99,-70,0.0
0,-60,0.0
1,-60,0.0
2,-60,0.0214578857859095
3,-60,0.0290044154362728
4,-60,0.0132067132722261
5,-60,0.0020505748660286
6,-60,0.0314175294912719
7,-60,0.0049850910185347
8,-60,0.0235866094774033
9,-60,0.0112654126993613
10,-60,0.0170650340637682
11,-60,0.0195847220640245
12,-60,0.001314412786505
13,-60,0.0154848662647134
14,-60,0.0319495813757222
15,-60,0.012294218857456
16,-60,0.0135629668721436
17,-60,0.0130592928153748
18,-60,0.0213324223677584
19,-60,0.0177601291417018
20,-60,0.0063729138666328
21,-60,0.040552943521796
22,-60,0.0224096866984814
23,-60,0.0149031189362276
