0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1.1826321345021629e-05,0.00024983581023272245,0.0032374165987877892,0.023039320431104078,0.08918590122846294,0.20990010068109277,0.35326207686943584,0.4863155414947123,0.5959490908017361,0.6819151356433313,0.7482546854579409,0.7994089207981089,0.8390709657521062,0.8700582421279456,0.8944622798275679,0.9138290310633688,0.9293068892143479,0.9417562214591608
1.200414764372753e-05,0.00025416520686510327,0.0032908142592950646,0.02331944792134491,0.08977030739839455,0.21043024560046886,0.35351557775947656,0.48639373594367696,0.5959673083329239,0.6819186971150588,0.7482553085042191,0.7994090220819706,0.839070981394016,0.8700582444537972,0.8944622801634082,0.9138290311107354,0.9293068892209009,0.9417562214600528
1.2153947330707825e-05,0.000257849686919415,0.003336094869111531,0.02355197212749726,0.09023635291319132,0.2108297692846763,0.353693752159172,0.48644449941626106,0.5959781618970946,0.6819206366564123,0.7482556179218297,0.7994090678833072,0.8390709878284116,0.8700582453234783,0.8944622802774903,0.9138290311253454,0.9293068892227352,0.9417562214602795
1.227991957930566e-05,0.00026097931166132825,0.003374421334788327,0.023744697952770958,0.09060767182737936,0.21113073150197206,0.3538189658856442,0.4864774536768554,0.5959846281401283,0.681921692909492,0.7482557715849504,0.7994090885950206,0.8390709904752407,0.870058245648669,0.8944622803162426,0.9138290311298514,0.9293068892232488,0.9417562214603369
1.2385702674893666e-05,0.000263633382835066,0.0034068116922545376,0.02390424419968305,0.09090330494182905,0.2113573770837693,0.3539069525818555,0.4864988461987564,0.5959884805257705,0.6819222681329742,0.7482558478971933,0.7994090979610152,0.8390709915640296,0.8700582457702642,0.8944622803294067,0.9138290311312415,0.9293068892233926,0.9417562214603513
1.2474426651377455e-05,0.0002658811481130936,0.003434150165022892,0.024036192141407068,0.09113854498072452,0.2115280174037941,0.35396877598156506,0.4865127331213585,0.595990775650792,0.6819225813930492,0.7482558857954087,0.7994091021963895,0.8390709920119097,0.8700582458157313,0.8944622803338784,0.9138290311316702,0.929306889223433,0.9417562214603551
1.2548769058620356e-05,0.0002677826739553328,0.0034571999323335934,0.02414522695847423,0.09132564460433878,0.21165646920361833,0.3540122138240699,0.48652174770973516,0.5959921430088707,0.681922751990836,0.7482559046164347,0.7994091041116581,0.8390709921961482,0.8700582458327321,0.8944622803353974,0.9138290311318027,0.9293068892234438,0.941756221460356
1.2611009923940884e-05,0.00026938978330160444,0.0034766163613535266,0.024235267383242304,0.09147440206507011,0.21175315032403313,0.3540427327469184,0.4865275994237988,0.5959929576339372,0.6819228448963914,0.7482559139633395,0.7994091049777571,0.8390709922719358,0.8700582458390891,0.8944622803359134,0.9138290311318433,0.9293068892234472,0.9417562214603563
1.2663083581520212e-05,0.00027074699171503186,0.0034929599189705506,0.024309581517586592,0.09159264113069637,0.21182591158889744,0.3540641744873814,0.4865313979799144,0.5959934429593546,0.6819228954916648,0.7482559186052028,0.7994091053694137,0.8390709923031116,0.8700582458414663,0.8944622803360885,0.9138290311318558,0.9293068892234481,0.9417562214603563
1.2706626130318395e-05,0.0002718924011500811,0.0035067082995885726,0.024370888415839183,0.09168660159421534,0.21188066693444146,0.35407923860708534,0.48653386375160973,0.5959937320993441,0.6819229230452547,0.7482559209104466,0.7994091055465238,0.8390709923159357,0.8700582458423549,0.8944622803361482,0.9138290311318599,0.9293068892234485,0.9417562214603563
1.2743017994501215e-05,0.00027285852818504893,0.0035182675234156566,0.02442144598230496,0.091761255320688,0.21192186990463327,0.3540898219406912,0.4865354643649919,0.595993904358851,0.6819229380506154,0.7482559220552777,0.7994091056266138,0.8390709923212115,0.8700582458426873,0.8944622803361686,0.9138290311318612,0.9293068892234485,0.9417562214603563
1.2773421512643921e-05,0.0002736730554845411,0.0035279819040644426,0.024463126250409396,0.09182056097101031,0.2119528735139748,0.35409725722714475,0.48653650337455934,0.5959940069850365,0.681922946222358,0.7482559226238241,0.7994091056628315,0.8390709923233812,0.8700582458428118,0.8944622803361751,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2798813754931974e-05,0.00027435950307791045,0.003536142876589777,0.02449747934696947,0.09186766864237457,0.2119762017684788,0.35410248083370255,0.4865371778285674,0.5959940681261218,0.6819229506725927,0.7482559229061758,0.7994091056792092,0.839070992324274,0.8700582458428577,0.8944622803361776,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2820014919826299e-05,0.00027493782097250867,0.003542996733336552,0.02452578750742932,0.09190508386153921,0.21199375438619164,0.35410615062595985,0.4865376156378158,0.5959941045518365,0.6819229530961379,0.7482559230463977,0.7994091056866153,0.8390709923246411,0.8700582458428754,0.8944622803361785,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2837712734508308e-05,0.00027542490755732175,0.003548751346692344,0.024549110467511483,0.09193479874738325,0.21200696106954686,0.35410872879438277,0.4865378998334441,0.5959941262529997,0.6819229544159718,0.7482559231160342,0.7994091056899646,0.8390709923247922,0.8700582458428817,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2852483305550747e-05,0.0002758350598358113,0.0035535819732407845,0.024568323460164923,0.09195839675418836,0.21201689771477505,0.35411054005204184,0.48653808431364753,0.5959941391817909,0.681922955134738,0.7482559231506174,0.7994091056914792,0.8390709923248542,0.8700582458428842,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2864808857287241e-05,0.0002761803622137003,0.0035576362386519626,0.024584148923631918,0.09197713621604384,0.21202437392320517,0.35411181252506674,0.48653820406545867,0.5959941468843115,0.6819229555261695,0.7482559231677922,0.799409105692164,0.8390709923248798,0.8700582458428854,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.28750927684648e-05,0.00027647102067867554,0.003561038400908741,0.02459718289526493,0.09199201691931605,0.21202999888665153,0.35411270648182547,0.4865382818000602,0.5959941514732026,0.6819229557393384,0.7482559231763215,0.7994091056924737,0.8390709923248904,0.8700582458428854,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2883672281654144e-05,0.00027671564896630487,0.003563892983865595,0.024607916937267146,0.0920038331111127,0.21203423098270777,0.35411333451725363,0.4865383322599894,0.5959941542071031,0.6819229558554281,0.7482559231805574,0.7994091056926138,0.8390709923248946,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2890829220152165e-05,0.00027692151286082045,0.003566287865482585,0.024616756320801382,0.09201321568229266,0.21203741510290283,0.3541137757335721,0.48653836501508596,0.595994155835865,0.6819229559186485,0.7482559231826608,0.7994091056926772,0.8390709923248966,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2896799007211664e-05,0.00027709473823152113,0.003568296896555931,0.024624035086811335,0.09202066572002,0.21203981074523962,0.3541140857029867,0.48653838627742935,0.5959941568062241,0.6819229559530783,0.7482559231837054,0.7994091056927057,0.8390709923248973,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2901778244424722e-05,0.0002772404878209856,0.0035699821171283103,0.024630028506407105,0.09202658118568008,0.21204161315464304,0.3541143034669526,0.4865384000794716,0.5959941573843298,0.6819229559718281,0.7482559231842245,0.799409105692719,0.8390709923248973,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2905931071075156e-05,0.00027736311122131306,0.0035713956294601604,0.024634963380630585,0.09203127812045557,0.21204296923089636,0.35411445645345613,0.4865384090388026,0.5959941577287451,0.6819229559820389,0.7482559231844821,0.7994091056927245,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2909394494763543e-05,0.0002774662719239012,0.003572581178732855,0.02463902654804776,0.09203500749714193,0.2120439894986878,0.3541145639316033,0.48653841485458027,0.5959941579339356,0.6819229559875994,0.7482559231846101,0.7994091056927272,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2912282855712498e-05,0.0002775530548202662,0.0035735754856596486,0.02464237190781583,0.0920379686096005,0.2120447571142848,0.35411463943859794,0.4865384186297809,0.5959941580561808,0.6819229559906277,0.7482559231846733,0.7994091056927283,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2914691562769043e-05,0.0002776260570723383,0.003574409368940578,0.024645126214430775,0.09204031970965891,0.2120453346423108,0.3541146924847854,0.4865384210803798,0.5959941581290105,0.681922955992277,0.7482559231847051,0.799409105692729,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.291670021799486e-05,0.0002776874648619083,0.0035751086900014687,0.02464739385706795,0.09204218645633334,0.21204576915461795,0.35411472975150365,0.4865384226711393,0.5959941581723996,0.6819229559931754,0.7482559231847205,0.799409105692729,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2918375228570123e-05,0.00027773911816906583,0.00357569514766231,0.02464926080014579,0.09204366862668864,0.2120460960666518,0.3541147559326169,0.48653842370374994,0.5959941581982496,0.6819229559936644,0.7482559231847287,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2919771989207145e-05,0.0002777825654154417,0.0035761869462283664,0.02465079783144006,0.09204484544559847,0.21204634202387893,0.35411477432572236,0.48653842437404954,0.5959941582136498,0.6819229559939306,0.7482559231847326,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.292093670505471e-05,0.0002778191095358558,0.00357659935692349,0.024652063238833198,0.09204577981839228,0.21204652707348273,0.35411478724749235,0.48653842480916176,0.5959941582228248,0.6819229559940756,0.748255923184734,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2921907913868844e-05,0.0002778498468073235,0.003576945189523095,0.024653105015802666,0.0920465216920682,0.2120466662982977,0.3541147963254668,0.48653842509160633,0.5959941582282909,0.6819229559941545,0.7482559231847351,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2922717756753776e-05,0.00027787569956295657,0.0035772351884308727,0.02465396267834447,0.09204711072439062,0.2120467710461379,0.3541148027030461,0.4865384252749499,0.5959941582315476,0.6819229559941978,0.7482559231847358,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2923393038788459e-05,0.000277897443746014,0.0035774783652196534,0.02465466876160457,0.09204757840332366,0.21204684985471003,0.3541148071835085,0.48653842539396386,0.5959941582334878,0.6819229559942208,0.7482559231847358,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2923956114131316e-05,0.000277915732112443,0.0035776822777695548,0.024655250052555033,0.0920479497299591,0.21204690914748908,0.35411481033118264,0.48653842547121917,0.5959941582346436,0.6819229559942341,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2924425624546131e-05,0.00027793111376523376,0.003577853264537977,0.024655728605182854,0.09204824455481292,0.21204695375727356,0.35411481254252847,0.4865384255213682,0.5959941582353319,0.6819229559942408,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2924817115551217e-05,0.0002779440505977572,0.003577996641144432,0.024656122576506297,0.09204847863887135,0.21204698732009233,0.35411481409607287,0.48653842555392157,0.5959941582357425,0.6819229559942445,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2925143550420143e-05,0.00027795493113324653,0.003578116865311909,0.024656446915002368,0.09204866449607227,0.2120470125715649,0.3541148151874894,0.4865384255750528,0.5959941582359868,0.6819229559942468,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.29254157389337e-05,0.00027796408217137746,0.0035782176752439353,0.024656713927474212,0.09204881206223799,0.21204703156987578,0.35411481595424593,0.4865384255887699,0.5959941582361323,0.6819229559942478,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2925642694997894e-05,0.0002779717785884478,0.0035783022057055388,0.024656933745804875,0.0920489292262062,0.2120470458635293,0.3541148164929179,0.48653842559767413,0.5959941582362194,0.6819229559942485,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2925831934912648e-05,0.0002779782515831867,0.0035783730853934785,0.024657114711266605,0.09204902225154378,0.21204705661756593,0.35411481687135304,0.4865384256034539,0.5959941582362709,0.6819229559942488,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2925989726129183e-05,0.0002779836956142435,0.003578432518606689,0.02465726369093978,0.0920490961113835,0.21204706470852072,0.3541148171372162,0.4865384256072059,0.5959941582363019,0.6819229559942488,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2926121294706498e-05,0.00027798827423659584,0.003578482353744854,0.024657386338229025,0.09204915475427908,0.21204707079586707,0.35411481732399397,0.4865384256096414,0.59599415823632,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2926230998318436e-05,0.0002779921250113927,0.003578524140757016,0.024657487307349575,0.09204920131529017,0.21204707537577,0.3541148174552116,0.48653842561122235,0.5959941582363308,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2926322470527972e-05,0.000277995363636155,0.003578559179321006,0.024657570429913768,0.09204923828358015,0.21204707882152588,0.3541148175473963,0.48653842561224864,0.5959941582363374,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2926398741097864e-05,0.00027799808741901897,0.003578588559248086,0.0246576388603133,0.09204926763548489,0.21204708141399006,0.35411481761215924,0.4865384256129148,0.5959941582363414,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2926462336316092e-05,0.0002780003782011098,0.0035786131943665346,0.02465769519540977,0.09204929094016757,0.21204708336446793,0.35411481765765734,0.4865384256133471,0.5959941582363437,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2926515362654546e-05,0.00027800230481464907,0.003578633850936055,0.024657741573073072,0.0920493094435054,0.21204708483193796,0.35411481768962133,0.4865384256136278,0.5959941582363449,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2926559576528927e-05,0.00027800392515051064,0.0035786511714753534,0.024657779753305215,0.09204932413469447,0.21204708593601013,0.3541148177120769,0.48653842561381017,0.5959941582363458,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2926596442468146e-05,0.0002780052878972442,0.0035786656947430482,0.02465781118502664,0.09204933579913212,0.21204708676667477,0.35411481772785286,0.4865384256139284,0.5959941582363462,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.292662718161876e-05,0.0002780064340037498,0.0035786778724926707,0.024657837061059142,0.09204934506040442,0.2120470873916373,0.3541148177389358,0.48653842561400523,0.5959941582363465,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2926652812189744e-05,0.0002780073979095017,0.0035786880835224437,0.02465785836339082,0.09204935241362328,0.21204708786183685,0.3541148177467222,0.4865384256140549,0.5959941582363467,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2926674183176824e-05,0.00027800820857925516,0.0035786966454565213,0.02465787590044087,0.09204935825189535,0.21204708821559826,0.35411481775219233,0.4865384256140875,0.5959941582363467,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2926692002482748e-05,0.00027800889037329755,0.003578703824623905,0.024657890337738027,0.0920493628873374,0.2120470884817558,0.35411481775603526,0.4865384256141085,0.595994158236347,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.292670686036471e-05,0.0002780094637793799,0.0035787098443421277,0.024657902223176577,0.0920493665677625,0.21204708868200317,0.35411481775873477,0.4865384256141219,0.595994158236347,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2926719248985382e-05,0.0002780099460283091,0.003578714891863303,0.0246579120078086,0.09204936948992791,0.21204708883266216,0.3541148177606315,0.48653842561413096,0.595994158236347,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2926729578714909e-05,0.00027801035161168923,0.003578719124198485,0.024657920062960945,0.09204937181005421,0.21204708894601282,0.3541148177619641,0.4865384256141367,0.595994158236347,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2926738191723822e-05,0.00027801069271736505,0.0035787226730014873,0.02465792669432693,0.09204937365217648,0.21204708903129355,0.3541148177629002,0.4865384256141403,0.595994158236347,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.292674537331708e-05,0.0002780109795956474,0.003578725648663985,0.024657932153567343,0.09204937511477543,0.21204708909545592,0.35411481776355785,0.4865384256141426,0.595994158236347,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2926751361384454e-05,0.0002780112208673225,0.0035787281437493217,0.02465793664786082,0.09204937627604237,0.2120470891437293,0.35411481776401976,0.48653842561414445,0.595994158236347,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2926756354280513e-05,0.00027801142378269876,0.003578730235871751,0.02465794034776626,0.09204937719805935,0.2120470891800485,0.35411481776434434,0.48653842561414523,0.595994158236347,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2926760517394948e-05,0.000278011594439474,0.0035787319901107177,0.02465794339369552,0.0920493779301177,0.21204708920737378,0.35411481776457243,0.486538425614146,0.595994158236347,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2926763988631047e-05,0.00027801173796596844,0.0035787334610352206,0.024657945901241984,0.0920493785113537,0.21204708922793236,0.3541148177647327,0.4865384256141465,0.595994158236347,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
1.2926766882973677e-05,0.00027801185867522884,0.003578734694401269,0.024657947965567438,0.0920493789728405,0.2120470892433999,0.3541148177648452,0.4865384256141468,0.595994158236347,0.6819229559942491,0.7482559231847362,0.7994091056927294,0.8390709923248977,0.8700582458428857,0.8944622803361788,0.9138290311318615,0.9293068892234485,0.9417562214603563
