0.001,0.006349,-0.012969,-0.0020816,-0.0034664,0.0081726,0.0030229,-0.0059734,-0.0081636,-0.001344,0.00033034,0.0014119,0.004023,-0.0031767,0.0090143,-0.0038963,0.0090415,0.0022853,0.0026382
0.0011,0.0048013,-0.014517,-0.0036293,0.0042719,0.006625,0.0076658,-0.0044257,-0.0066159,0.0017513,0.0034256,0.0014119,0.010214,0.0076568,0.0043714,-0.00080097,0.0028509,0.0038329,0.0072812
0.0012,0.01254,-0.0036836,0.0025613,0.0027242,0.0019821,0.0045705,0.00021721,-0.001973,0.0017513,0.0034256,0.0045072,-0.00061996,0.0030138,0.0090143,0.0022943,-0.0064349,-0.0039053,0.0026382
0.0013,-0.0013893,-0.0021359,-0.0036293,0.0089148,-0.0011132,0.0030229,-0.0013304,0.0042176,0.0094895,0.0034256,0.0014119,-0.0068105,0.0014662,0.010562,0.003842,-0.0033396,-0.0039053,-0.0020047
0.0014,0.00015838,-0.0083265,-0.0036293,0.0042719,0.0081726,0.0030229,-0.007521,0.0042176,-0.001344,0.0065209,-0.00013576,-0.0083582,-0.0016291,0.0028238,-0.0069915,-0.0033396,-0.00081002,-0.00045705
0.0015,-0.0029369,-0.0036836,-0.0098198,-0.005014,0.00043443,0.0030229,0.0017649,-0.0050683,0.0017513,0.0065209,-0.00013576,-0.0052629,-0.0016291,-0.00027152,-0.0069915,-0.0079826,-0.005453,0.0041859
0.0016,-0.0013893,0.002507,-0.0036293,-0.00037107,-0.0011132,0.0076658,-0.0013304,-0.0097112,0.0094895,0.001878,-0.0094216,-0.0037152,-0.006272,0.0028238,-0.0085392,0.0059462,-0.0039053,-0.00045705
0.0017,0.0048013,0.002507,-0.0067246,0.0027242,0.0019821,-0.0031677,0.00021721,0.0011223,0.0032989,-0.0043126,0.0029595,0.0055706,-0.0016291,-0.00027152,0.0053896,-0.00024436,-0.0039053,0.0026382
0.0018,-0.0013893,-0.0067789,0.0041089,-0.005014,-0.0073038,-0.006263,-0.0013304,0.0011223,0.00020364,-0.0043126,0.0045072,0.0055706,0.0030138,-0.0033668,0.00074667,0.0090415,0.0053805,0.0041859
0.0019,-0.0029369,-0.0052312,-0.0020816,-0.0034664,-0.0042085,0.0030229,0.0079554,0.0011223,-0.0090822,-0.0074079,-0.003231,0.004023,-0.0016291,0.0012761,-0.0038963,0.0059462,0.0022853,-0.0035523
0.002,-0.0029369,-0.0083265,-0.0051769,-0.00037107,-0.0073038,0.0045705,0.0079554,-0.0050683,-0.0044393,-0.0043126,-0.010969,0.004023,0.0014662,0.0043714,0.00074667,0.0028509,-0.00081002,-0.0035523
0.0021,-0.0060322,0.0040546,-0.0036293,0.0073671,-0.0042085,0.0014752,0.0033125,0.0026699,0.00020364,-0.0043126,-0.003231,0.00092768,-0.0016291,-0.0018192,0.0069372,-0.0048873,-0.0039053,-0.0051
0.0022,0.00015838,-0.00058829,0.0041089,-0.0034664,-0.0026609,0.0014752,-0.0013304,-0.0050683,-0.0028916,0.0034256,-0.003231,0.00092768,0.0030138,-0.0018192,0.0022943,-0.001792,0.0053805,-0.0097429
0.0023,-0.0029369,-0.0036836,-0.0067246,0.0027242,-0.0011132,-0.0031677,0.00021721,-0.001973,-0.001344,-0.0012173,-0.0094216,0.0086659,0.0076568,0.0043714,0.0022943,-0.0079826,-0.00081002,-0.0020047
0.0024,-0.0044845,-0.0036836,-0.012915,0.0011766,0.00043443,0.0045705,-0.0013304,-0.0050683,-0.012178,-0.0027649,-0.0047787,-0.00061996,-0.0047244,0.0043714,-0.0069915,-0.00024436,-0.0085482,-0.0035523
0.0025,0.001706,0.002507,0.0041089,-0.0065616,-0.0011132,-0.00162,0.0064078,-0.0050683,-0.01063,0.0034256,-0.007874,-0.00061996,-0.0078197,-0.0033668,-0.0054439,0.0028509,-0.0039053,-0.0066476
0.0026,-0.0029369,-0.0067789,-0.0067246,0.0027242,0.0019821,-0.0031677,0.0033125,-0.00042538,-0.001344,0.00033034,-0.00013576,0.0055706,0.0045615,-0.0049144,-0.0085392,-0.0095302,0.0038329,-0.00045705
0.0027,0.0048013,-0.00058829,-0.0036293,-0.0065616,-0.0057561,-0.006263,0.00021721,-0.0066159,0.00020364,0.001878,-0.00013576,0.0055706,0.0061091,-0.0049144,-0.00080097,-0.0064349,0.0022853,0.0072812
0.0028,0.00015838,-0.0083265,0.0025613,0.0027242,-0.0026609,-0.0031677,-0.0044257,-0.0066159,0.00020364,-0.0089555,-0.0016834,0.00092768,0.0123,0.0028238,0.0022943,-0.0064349,0.0038329,0.010376
0.0029,0.0048013,-0.0021359,-0.0020816,-0.00037107,-0.0026609,-0.0078106,-0.0013304,-0.0066159,0.0017513,0.00033034,0.0060548,-0.0037152,-0.0031767,-0.0033668,-0.0038963,-0.0079826,-0.0023577,0.0072812
0.003,0.0078966,0.002507,-0.0082722,0.0027242,0.006625,-0.0047153,0.0017649,-0.0097112,0.0017513,0.00033034,0.0014119,0.00092768,0.0076568,-0.0018192,-0.010087,-0.001792,-0.0023577,0.0041859
0.0031,0.001706,-0.0021359,-0.011367,0.0011766,-0.0026609,0.0030229,0.0048601,-0.0050683,0.0032989,0.0034256,0.0045072,0.00092768,0.0076568,-0.0033668,0.003842,0.0043986,0.0053805,-0.0051
