0.001,-7.693e-05,-0.003489,-0.00028057,-0.0013983,-0.001163,-0.0029776,-0.0038148,0.0040818,0.0013938,0.0035976,0.0046475,-0.011657,0.0054801,0.0026609,0.0013847,0.001887,0.00096388,-0.0030184
0.0011,-0.0047199,-0.003489,0.0028147,-0.0060412,-0.0058059,-0.0029776,-0.0022672,-0.0082993,-0.0032491,-0.0010453,4.5253e-06,0.00072404,0.00083718,0.0026609,-0.0017106,0.00653,0.0025115,-0.0014707
0.0012,-0.0031722,-0.0019413,0.0074576,-0.0013983,0.0019323,0.0016653,-0.0038148,-0.0052041,-0.0017015,-0.002593,4.5253e-06,0.011558,0.0023848,0.0057561,-0.0017106,0.0049823,0.0056068,7.693e-05
0.0013,-0.0016246,0.0042492,0.0043624,0.0047923,-0.0058059,0.00011766,-0.0038148,-0.00056113,-0.0032491,-0.002593,-0.0015431,0.005367,0.0070277,0.0026609,-0.0017106,0.0003394,-0.003679,0.0062675
0.0014,-0.0062675,0.0027016,0.0028147,0.001697,-0.001163,0.0016653,-0.00071952,0.0040818,-0.00015386,-0.0087836,-0.006186,0.005367,0.0023848,-0.0019821,-0.0017106,-0.0027559,-0.00058376,0.0016246
0.0015,-0.0047199,-0.0003937,0.0090053,0.0032446,0.0019323,0.0032129,-0.0069101,0.0040818,0.0060367,-0.0010453,-0.0077337,0.0069146,-0.0022581,-0.0019821,0.00448,-0.0012082,0.0040592,7.693e-05
0.0016,-0.0062675,0.0042492,0.0043624,0.0047923,-0.0027106,0.0063082,-0.0069101,-0.0052041,0.0044891,-0.0010453,-0.0030908,-0.0023712,-0.0022581,-0.0035297,-0.00016291,-0.0012082,0.0056068,-0.0061136
0.0017,-0.01091,-0.0003937,-0.0018282,0.010983,-0.0073536,-0.00143,-0.00071952,0.0087247,0.0075844,0.0035976,-0.0030908,-0.0039189,-0.00071047,0.0057561,-0.00016291,-0.0027559,0.00096388,-0.0061136
0.0018,-0.0031722,-0.0019413,-0.0033759,0.0047923,0.0034799,0.0032129,0.0070187,-0.0021088,-0.0017015,0.00050231,0.0046475,-0.010109,0.0054801,-0.0081726,-0.00016291,-0.0012082,0.0087021,-0.0076613
0.0019,0.0076613,0.0042492,-0.00028057,-0.0044936,-0.0027106,-0.0045253,0.0039234,0.0056294,-0.00015386,0.0020499,0.010838,0.0022717,-0.0038058,-0.006625,0.00448,-0.012042,0.00096388,-0.0014707
0.002,0.012304,-0.0003937,-0.0018282,-0.0013983,-0.0027106,-0.0045253,-0.0038148,0.0025342,-0.00015386,0.0020499,0.0061951,-0.0008236,0.00083718,0.0042085,0.0060277,-0.0027559,0.00096388,0.0047199
0.0021,-0.0016246,-0.0003937,-0.0033759,0.0094352,0.0050276,0.0016653,-0.010005,-0.0067517,0.0044891,-0.0041406,0.0015522,0.0038193,-0.006901,0.0026609,-0.00016291,-0.0073988,-0.0021314,0.0062675
0.0022,-0.0062675,-0.0019413,0.0043624,0.0094352,-0.0042583,-0.0029776,0.0054711,-0.0036564,0.0029414,-0.0056883,0.0092904,0.00072404,-0.006901,0.0011132,0.0029324,-0.0027559,-0.00058376,0.0016246
0.0023,-7.693e-05,-0.0003937,-0.0080188,0.001697,0.0019323,0.0016653,-0.0022672,0.0025342,0.0044891,-0.002593,-0.0015431,-0.0008236,0.0054801,0.011947,0.0029324,-0.0012082,0.00096388,-0.0092089
0.0024,-0.0093628,0.0088922,-0.0018282,-0.0013983,0.0065752,0.0016653,-0.0022672,0.0040818,-0.0032491,0.0020499,0.0061951,-0.0039189,0.0039325,0.0042085,0.0029324,0.0003394,-0.0052267,7.693e-05
0.0025,-0.0062675,-0.003489,-0.0033759,-0.0013983,0.00038465,-0.0029776,0.00082812,0.0056294,-0.0063444,-0.0010453,-0.0030908,-0.0023712,-0.0022581,0.0011132,0.0029324,0.0049823,0.00096388,0.0016246
0.0026,-0.0062675,0.0042492,-0.0033759,-0.0060412,-0.001163,-0.00143,0.00082812,-0.0052041,-0.0047968,0.011336,4.5253e-06,0.00072404,-0.0038058,0.0011132,0.0029324,0.0003394,0.00096388,-0.0061136
0.0027,-0.0031722,0.011987,-0.0033759,0.0032446,0.0019323,-0.0045253,0.0054711,-0.0036564,-0.00015386,-0.010331,-0.0030908,-0.0054665,-0.0022581,0.0011132,-0.0032582,-0.0043035,0.0025115,-0.0014707
0.0028,-0.0016246,0.015083,-0.0064711,0.00014933,-0.001163,0.0016653,-0.0038148,0.0040818,-0.0032491,-0.0072359,0.0046475,-0.0039189,-0.0022581,-0.0050774,-0.0017106,0.0003394,-0.0021314,0.0047199
0.0029,-0.0016246,0.013535,-0.0049235,0.0047923,-0.0073536,0.0016653,-0.0053624,-0.0052041,0.0013938,0.0051452,-0.0030908,-0.0008236,-0.0053534,-0.0097203,-0.0032582,-0.0012082,-0.0021314,0.0016246
0.003,-0.0016246,-0.0050366,-0.00028057,0.0032446,-0.001163,0.0032129,-0.0038148,-0.0067517,-0.00015386,0.0035976,0.0046475,-0.0008236,-0.00071047,-0.0019821,-0.0048058,-0.0012082,0.0071545,7.693e-05
0.0031,-0.0016246,0.0027016,0.0028147,0.0078875,0.0019323,0.0047606,-0.0053624,0.0025342,0.009132,-0.0087836,0.0030998,-0.0054665,-0.0022581,-0.0035297,-0.0032582,-0.0012082,0.0071545,-0.0030184
0.0032,-0.0016246,-0.0003937,-0.0033759,-0.002946,0.0050276,-0.0029776,-0.00071952,0.00098651,0.0060367,0.00050231,0.0015522,0.00072404,0.0085754,-0.0050774,0.0060277,-0.0058512,0.01025,-0.010757
