0.001,-0.00034845,-3.1677e-05,-0.0019956,-0.0051814,-0.0042357,0.0004842,-0.0022626,-0.0035931,0.0051724,-0.0049687,-0.0012897,-0.001783,0.0023984,-0.0012671,-0.0096931,0.0003394,0.00090958,-0.00062901
0.0011,-0.00034845,-0.0015793,-0.000448,-0.0020861,-0.0011404,0.0020318,-0.00071499,-0.0035931,0.0082677,0.0027695,-0.0059326,-0.001783,0.00085075,0.0033759,-0.00040727,-0.0012082,-0.00063806,0.0071092
0.0012,0.0042945,-3.1677e-05,-0.0035433,0.0025568,-0.0042357,0.0082224,0.0070232,-0.0035931,0.0020771,-0.00032582,0.00025794,0.0075029,0.0023984,-0.0043624,0.0057833,-0.0027559,0.00090958,0.0024663
0.0013,-0.0018961,0.001516,-0.0019956,0.0041044,0.012788,0.0035795,-0.0022626,0.0025975,-0.0041135,-0.0018735,0.0018056,-0.00023531,0.00085075,0.00028057,-0.00040727,0.011173,-0.005281,-0.00062901
0.0014,0.0042945,-0.0015793,0.0041949,-0.00053851,0.012788,-0.0026111,-0.0022626,0.0072404,0.00672,-0.0034211,-0.0059326,0.0013123,0.00085075,-0.0012671,-0.00040727,0.001887,0.00090958,0.0055616
0.0015,0.0042945,-0.010865,0.0026473,0.0041044,-0.0011404,-0.0026111,-0.00071499,0.0056928,0.00672,-0.0049687,-0.004385,0.00286,0.003946,0.0064711,-0.0050502,0.0003394,0.0055525,0.0071092
0.0016,0.0058421,-0.0046746,0.0026473,-0.0051814,-0.0088786,0.0004842,0.0039279,0.0041451,0.0036247,-0.0018735,0.0049009,0.0075029,-0.0022445,0.0033759,0.0011404,0.0034347,-0.00063806,-0.0021767
0.0017,0.0027468,0.0046113,0.0057426,0.0010091,-0.0073309,0.0020318,0.00083265,0.0025975,-0.0010182,-0.00032582,0.0018056,0.00286,-0.0022445,0.0049235,0.0057833,-0.0058512,-0.00063806,0.00091863
0.0018,0.0027468,0.0030636,-0.0019956,0.0025568,-0.0011404,-0.0010634,0.0023803,0.0010499,0.0020771,-0.0018735,-0.0012897,0.0013123,0.00085075,-0.0090053,0.002688,0.001887,0.00090958,0.0024663
0.0019,0.0042945,-0.0062222,-0.0019956,0.010295,0.0019549,-0.0010634,-0.0053579,0.0072404,0.00052946,0.0012218,-0.0090279,-0.0048782,0.0023984,-0.0028147,-0.00040727,0.001887,0.0040049,-0.0037243
0.002,0.0058421,-0.0015793,0.0057426,-0.00053851,0.0019549,-0.0026111,-0.00071499,0.0025975,-0.0010182,-0.0049687,0.0018056,-0.0033306,-0.0068875,0.00028057,-0.0035026,0.0049823,0.0055525,-0.0037243
0.0021,0.0042945,0.001516,0.0041949,-0.0020861,-0.002688,0.0082224,0.0023803,0.0025975,-0.0025658,0.0012218,0.0033532,-0.0064259,-0.0068875,-0.0012671,-0.00040727,-0.0012082,-0.00063806,0.00091863
0.0022,0.0058421,-3.1677e-05,0.0041949,0.0010091,-0.0011404,0.0035795,-0.00071499,0.0072404,0.00052946,-0.0018735,0.0033532,-0.00023531,-0.0022445,-0.0028147,-0.00040727,0.001887,-0.005281,-0.0052719
