-80,-70,-60,-50,-40,-30,-20,-10,0,10,20,30,40,50,60,70,80,90
0.0,0.0,0.00073309,0.0,0.0,0.0023396,0.0,0.0055661,0.0,0.0,0.0089057,0.00018101,0.0,0.0,0.0,0.0042719,0.0011539,0.00077835
0.0,0.0,0.005376,0.0,0.0082903,0.0,0.0015929,0.0086614,0.0037288,0.0,0.0058104,0.0063716,0.0086568,0.0,0.00030319,0.0,0.0,0.0038736
0.0013802,0.0060367,0.0038284,0.0,0.0036474,0.0038872,0.0015929,0.0024708,0.00063354,0.00077835,0.0011675,0.0017287,0.0040139,0.0,0.0,0.0,0.0057969,0.0069689
0.0,0.0013938,0.0,0.0,0.0,0.0,0.0031405,0.0,0.0052765,0.00077835,0.0011675,0.0032763,0.0,0.0,0.0033985,0.0,0.0,0.002326
0.0,0.0,0.00073309,0.0,0.0,0.0038872,0.0031405,0.0,0.00063354,0.013159,0.0,0.00018101,0.0,0.0,0.0018508,0.0,0.0,0.0038736
0.0029279,0.0,0.00073309,0.0,0.0082903,0.0,0.0,0.0,0.0021812,0.00077835,0.0,0.0,0.0,0.0,0.0,0.0011766,0.0027016,0.0038736
0.0091184,0.0,0.0069237,0.0,0.0036474,0.0,4.5253e-05,0.0,0.0,0.0038736,0.0,0.00018101,0.00091863,0.0,0.0,0.0042719,0.0,0.002326
0.0044755,0.0,0.005376,0.0011358,0.00055208,0.0,0.0015929,0.0040184,0.0021812,0.002326,0.0027152,0.0,0.00091863,0.0045705,0.0,0.0027242,0.0,0.0069689
0.0,0.0,0.005376,0.0,0.0,0.0,0.0062358,0.0071137,0.0,0.00077835,0.0,0.0017287,0.0,0.0092135,0.0,0.0,0.0,0.00077835
0.0044755,0.0,0.0,0.0,0.0,0.0038872,0.0,0.00092316,0.0037288,0.0,0.0,0.0048239,0.00091863,0.0045705,0.0,0.0011766,0.0011539,0.00077835
0.041619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.040071,0.0029414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0029414,0.0224,0.030541,0.048529,0.070436,0.085166,0.099972,0.10742,0.12923,0.12034,0.12864,0.13711,0.1485,0.16281,0.17296,0.18378,0.20971
0.0,0.0,0.0069237,0.032089,0.057815,0.067341,0.095999,0.10462,0.1198,0.14471,0.13581,0.14411,0.16497,0.17481,0.19995,0.20701,0.2333,0.27162
0.0,0.0,0.013114,0.019708,0.039243,0.054959,0.069689,0.079853,0.087302,0.096732,0.10486,0.10233,0.1139,0.13922,0.15197,0.16213,0.18687,0.22209
0.0,0.0,0.013114,0.022803,0.036148,0.045674,0.052665,0.069019,0.06873,0.076613,0.080097,0.085301,0.096872,0.11291,0.14269,0.16213,0.18068,0.23602
0.0,0.0,0.005376,0.015065,0.025314,0.031745,0.041832,0.056638,0.056349,0.059589,0.064621,0.079111,0.093777,0.10981,0.15042,0.19308,0.22556,0.28245
0.0,0.0060367,0.0038284,0.010422,0.020671,0.028649,0.02945,0.044257,0.04861,0.053398,0.064621,0.074468,0.096872,0.12838,0.17828,0.23951,0.28747,0.36757
0.0,0.0013938,0.0,0.0088741,0.011386,0.030197,0.027903,0.04271,0.047063,0.04566,0.063073,0.083754,0.11544,0.16398,0.22626,0.29059,0.3633,0.46817
0.0,0.0029414,0.00073309,0.0073264,0.016029,0.030197,0.026355,0.036519,0.043968,0.04566,0.063073,0.10542,0.13866,0.20422,0.28352,0.35249,0.45461,0.56567
0.0,0.0013938,0.0022807,0.010422,0.014481,0.027102,0.026355,0.031876,0.036229,0.051851,0.069264,0.1178,0.16652,0.25838,0.34698,0.43761,0.54902,0.674
0.0,0.0029414,0.0,0.013517,0.0098379,0.025554,0.021712,0.034971,0.030039,0.059589,0.075454,0.14566,0.20676,0.30017,0.41662,0.50261,0.64033,0.77924
0.0,0.0060367,0.0,0.0088741,0.012933,0.016268,0.015522,0.031876,0.031586,0.065779,0.087836,0.16423,0.23926,0.34815,0.47852,0.57845,0.71462,0.85662
0.0029279,0.0029414,0.0038284,0.0057788,0.0082903,0.019364,0.026355,0.031876,0.034682,0.075065,0.10486,0.19673,0.28104,0.41005,0.52341,0.65738,0.76724,0.94484
0.0,0.0013938,0.0,0.0011358,0.0098379,0.014721,0.021712,0.028781,0.034682,0.073518,0.13117,0.21995,0.31354,0.46113,0.58376,0.71774,0.83069,1.0021
0.0,0.0,0.0038284,0.0042311,0.016029,0.0085301,0.02326,0.027233,0.037777,0.092089,0.14819,0.24626,0.35688,0.51529,0.64567,0.77345,0.90343,1.047
0.0013802,0.0,0.01621,0.0011358,0.0082903,0.014721,0.02326,0.024138,0.034682,0.092089,0.16677,0.27721,0.38783,0.56017,0.69984,0.81678,0.94212,1.0841
0.0,0.0013938,0.0038284,0.0,0.0098379,0.011625,0.021712,0.027233,0.045515,0.11221,0.18379,0.31435,0.42497,0.60041,0.75246,0.85083,0.96843,1.1197
0.0,0.0029414,0.005376,0.0073264,0.014481,0.014721,0.018617,0.028781,0.04861,0.12304,0.21474,0.3515,0.46676,0.63601,0.78186,0.89262,0.99474,1.1321
