0.001,-0.0009141,-0.0039596,0.0046701,0.0039144,-0.0023712,-0.0088922,0.0070096,0.0035026,-0.0020997,0.0029188,0.0024663,0.0021631,-0.0098063,0.0081953,-0.0031541,-0.0095845,-0.0040954,0.005738
0.0011,-0.0040094,-0.002412,-0.0015205,0.0039144,-0.011657,-0.01044,0.0023667,0.012788,-0.005195,-0.0063671,0.0024663,0.00061544,-0.019092,0.0020047,-0.0031541,-0.00029867,0.0020952,-0.00045253
0.0012,-0.0024617,0.0068739,-0.0046158,0.0023667,-0.011657,-0.0027016,0.00081907,0.014336,0.00099556,-0.0094623,0.0040139,0.00061544,-0.017544,-0.0088288,0.0030365,-0.0064892,0.00054756,0.0026428
0.0013,0.0052765,0.0084215,-0.0046158,-0.00072857,-0.0054665,0.0019413,0.0023667,0.0096931,-0.0036474,-0.0079147,0.0086568,-0.0024798,-0.015997,-0.0041859,0.0045841,-0.011132,-0.0071907,0.0072857
0.0014,0.014562,0.0053262,-0.0046158,0.00081907,-0.011657,0.0019413,0.0070096,0.0019549,-0.005195,-0.00017649,0.0040139,0.0037107,-0.0098063,-0.0057335,0.0014888,-0.0018463,-0.0010001,0.0026428
0.0015,0.0068241,0.0037786,0.0062177,-0.0038239,-0.010109,-0.0011539,0.011653,0.011241,0.00099556,-0.0017241,0.0055616,0.0099013,-0.00052041,-0.0057335,0.0045841,-0.0049416,0.00054756,0.0041904
0.0016,0.0037288,0.00068332,-0.0015205,-0.00072857,-0.0054665,-0.0042492,0.0132,0.0050502,0.00099556,0.0013712,0.0040139,0.006806,0.0041225,-0.0026382,0.0030365,0.001249,0.0051905,0.005738
0.0017,-0.0086523,0.0099692,0.0015748,-0.0022762,-0.0023712,-0.0027016,0.011653,0.0035026,-0.005195,-0.0048194,-0.0068196,0.0021631,-0.006711,-0.0072812,0.0014888,-0.0049416,0.0020952,0.0041904
0.0018,-0.013295,0.0099692,0.0062177,-0.0053715,-0.0008236,-0.0073445,0.016296,0.0081455,-0.005195,-0.0017241,0.00091863,0.00061544,-0.006711,-0.0041859,-0.0093447,-0.01268,0.0020952,0.0026428
0.0019,-0.0024617,0.0084215,0.0031224,0.0039144,-0.0039189,-0.0027016,0.0132,0.0081455,-0.0067427,-0.0017241,0.011752,0.0037107,-0.014449,0.0020047,-5.8829e-05,-0.0064892,0.00054756,-0.0020002
0.002,-0.0024617,0.002231,0.012408,-0.00072857,-0.0023712,0.0065843,0.010105,0.0096931,-0.0067427,-0.0063671,0.0071092,0.0099013,-0.00052041,-0.0026382,-0.0062494,-0.0064892,0.0067381,-0.0081907
0.0021,-0.0040094,-0.0039596,0.0077654,0.0023667,-0.0070142,-0.0011539,0.0023667,0.011241,-0.005195,-0.00017649,0.0024663,-0.0040275,-0.0098063,-0.016567,-0.007797,-0.0049416,0.0051905,-0.011286
0.0022,0.0021812,0.0099692,0.0046701,0.0070096,-0.0039189,0.0050366,0.0070096,0.012788,-0.012933,-0.00017649,0.0055616,-0.0040275,-0.0036157,-0.013472,-0.0093447,-0.0018463,0.0036428,-0.0066431
0.0023,0.00063354,0.0037786,0.0062177,0.0023667,-0.0008236,0.0050366,0.0132,0.0035026,-0.014481,-0.00017649,0.0071092,0.006806,0.0010272,-0.015019,-0.0047018,-0.0049416,-0.0025477,0.0026428
0.0024,0.00063354,0.0053262,0.0077654,0.005462,-0.0039189,0.012775,0.0039144,-0.002688,-0.0067427,0.0013712,0.0055616,0.0021631,0.0010272,-0.018115,0.0014888,0.0058919,0.00054756,-0.00045253
0.0025,0.0021812,0.00068332,0.0031224,0.00081907,-0.0070142,0.0081319,0.0085573,0.00040727,-0.0082903,0.0029188,0.0071092,-0.0024798,-0.006711,-0.011924,-5.8829e-05,0.0027966,0.012929,0.0010951
0.0026,-0.0009141,-0.0055073,0.0062177,-0.0038239,0.0038193,0.0050366,-0.0069191,0.0019549,0.0025432,-0.0032718,0.011752,0.0021631,-0.0082586,-0.015019,-0.0016065,0.0058919,0.0098334,-0.00045253
