-80,-70,-60,-50,-40,-30,-20,-10,0,10,20,30,40,50,60,70,80,90
0.0,0.0066612,0.0015703,0.001878,0.0017015,0.0,0.0,0.0,0.0,0.0,0.0051226,0.0,0.0041406,0.0041135,0.0,0.010114,0.002507,0.0031089
0.00094126,0.0,0.0,0.001878,0.0,0.0048194,0.0,0.0,0.0023758,0.0,0.0,0.0,0.0010453,0.0,0.0,0.0054711,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.00017649,0.0,0.0,0.00082812,0.0,0.0,0.0013033,0.0041406,0.0,0.0,0.0023758,0.0,0.0
0.00094126,0.0020183,0.0,0.0,0.0,0.00017649,0.0,0.0,0.0023758,0.0,0.0,0.0059462,0.0,0.0,0.0,0.0039234,0.0,1.3576e-05
0.0024889,0.0,0.0,0.0080686,0.0,0.0032718,0.0,0.0,0.0023758,0.0,0.00047968,0.0,0.0,0.0,0.0,0.0,0.0,0.0031089
0.0,0.0020183,0.0015703,0.0049733,0.0,0.0,0.0,0.0,0.0023758,0.0,0.0,0.0,0.0056883,0.0,0.00018101,0.0023758,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039234,0.00052041,0.0,0.0013033,0.002593,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.00017649,0.00074214,0.0,0.0,0.0,0.0,0.0028509,0.002593,0.0,0.0,0.0,0.0,0.0015612
0.0055842,0.0,0.0031179,0.0080686,0.00015386,0.00017649,0.0,0.0,0.00082812,0.0051633,0.0,0.0,0.0056883,0.0,0.0,0.0194,0.0,0.0
0.0,0.0,0.0031179,0.011164,0.00015386,0.0,0.0,0.0,0.0023758,0.00052041,0.0051226,0.0,0.002593,0.0,0.0,0.013209,0.0,0.0015612
0.022608,0.0035659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.017047,0.025093,0.03575,0.04351,0.050267,0.052624,0.070472,0.07945,0.080957,0.10964,0.08307,0.11554,0.13018,0.16488,0.19132,0.24918
0.0,0.0,0.017047,0.031283,0.046583,0.066725,0.082767,0.089768,0.12,0.1135,0.10881,0.12976,0.10783,0.16197,0.22459,0.29488,0.38477,0.48288
0.0,0.00047063,0.010856,0.034378,0.043488,0.054344,0.070386,0.080482,0.11226,0.093379,0.063933,0.089519,0.072237,0.13876,0.22459,0.32738,0.43894,0.54014
0.0,0.0,0.010856,0.029736,0.034202,0.055892,0.068838,0.078934,0.10452,0.071712,0.037623,0.066304,0.073785,0.15578,0.27411,0.39857,0.54728,0.698
0.0,0.0,0.013951,0.018902,0.032654,0.060535,0.064195,0.077387,0.096782,0.054688,0.034528,0.060114,0.11712,0.24709,0.41031,0.54405,0.75002,0.95181
0.0,0.0,0.020142,0.021997,0.037297,0.055892,0.056457,0.069648,0.089044,0.048497,0.034528,0.1019,0.20379,0.37555,0.58829,0.76382,1.0162,1.2505
0.0,0.0051136,0.017047,0.023545,0.028011,0.055892,0.070386,0.068101,0.082853,0.040759,0.050004,0.17309,0.31367,0.54115,0.78948,1.0114,1.3257,1.5647
0.0,0.0,0.020142,0.025093,0.03575,0.049701,0.056457,0.071196,0.092139,0.060878,0.079409,0.27214,0.46224,0.70674,0.98912,1.2668,1.6105,1.8092
0.0,0.0,0.017047,0.025093,0.03575,0.058987,0.058005,0.075839,0.093687,0.076355,0.14132,0.37119,0.59844,0.88937,1.1826,1.4757,1.838,2.0429
0.0,0.00047063,0.0046656,0.028188,0.032654,0.055892,0.067291,0.075839,0.11381,0.11195,0.21096,0.48262,0.7501,1.0689,1.3807,1.6785,2.0392,2.2487
0.0,0.0035659,0.0062132,0.029736,0.028011,0.049701,0.0611,0.071196,0.11226,0.146,0.27596,0.5956,0.92344,1.2453,1.5912,1.8688,2.2094,2.4066
0.0,0.0082088,0.0062132,0.02664,0.03575,0.048153,0.050267,0.077387,0.12619,0.18779,0.37346,0.73643,1.0798,1.4016,1.7707,2.0159,2.3565,2.5397
0.0,0.00047063,0.010856,0.025093,0.03575,0.055892,0.065743,0.078934,0.14012,0.24041,0.46013,0.87417,1.1943,1.5285,1.9084,2.1691,2.4942,2.6403
0.0,0.0035659,0.0093085,0.021997,0.032654,0.049701,0.058005,0.080482,0.15714,0.28529,0.52358,0.97941,1.3057,1.6508,2.0106,2.2867,2.5855,2.7146
0.0,0.0,0.0062132,0.023545,0.031107,0.049701,0.065743,0.095958,0.16488,0.33636,0.60406,1.0769,1.4202,1.7731,2.1143,2.3966,2.6675,2.8152
0.0,0.0051136,0.0062132,0.02664,0.026464,0.046606,0.062648,0.091315,0.18655,0.39826,0.69692,1.1605,1.5193,1.8814,2.2056,2.4678,2.748,2.8833
0.0,0.0082088,0.0031179,0.031283,0.031107,0.045058,0.059553,0.091315,0.20976,0.45088,0.7743,1.2503,1.6168,1.9696,2.283,2.5452,2.7991,2.9374
0.0,0.0020183,0.012404,0.023545,0.023368,0.048153,0.067291,0.10215,0.24226,0.51124,0.84394,1.34,1.7112,2.0578,2.3634,2.6086,2.8378,2.9839
0.0,0.0,0.017047,0.023545,0.024916,0.046606,0.064195,0.10989,0.29333,0.55922,0.91514,1.4066,1.7917,2.1151,2.4284,2.6519,2.9105,3.0117
0.0,0.0051136,0.012404,0.017354,0.028011,0.040415,0.065743,0.12691,0.31655,0.61184,0.97085,1.4623,1.883,2.1708,2.4501,2.6968,2.9662,3.0148
0.0,0.0,0.015499,0.025093,0.029559,0.041963,0.059553,0.13155,0.32893,0.66291,1.0405,1.5288,1.948,2.2374,2.5151,2.7293,2.9771,3.052
0.0,0.0,0.012404,0.023545,0.031107,0.046606,0.067291,0.14084,0.35214,0.70625,1.1055,1.5799,1.9758,2.2838,2.5631,2.751,3.0096,3.0814
0.0,0.0035659,0.0031179,0.017354,0.029559,0.052796,0.073481,0.14394,0.37691,0.75732,1.1736,1.6356,2.0161,2.3101,2.5909,2.8021,3.0204,3.1139
0.0,0.0035659,0.0062132,0.021997,0.038845,0.045058,0.068838,0.14548,0.40786,0.80375,1.237,1.6898,2.0671,2.3503,2.6265,2.8361,3.0452,3.1355
0.0,0.0035659,0.0093085,0.021997,0.032654,0.052796,0.073481,0.15322,0.43262,0.84089,1.268,1.7362,2.1105,2.3658,2.6497,2.8438,3.0699,3.1464
0.0,0.0,0.0077608,0.023545,0.040393,0.054344,0.065743,0.1656,0.43726,0.87803,1.2974,1.7795,2.1337,2.3859,2.6637,2.881,3.0653,3.151
0.0,0.0,0.0046656,0.017354,0.032654,0.045058,0.067291,0.1656,0.47286,0.91208,1.3454,1.8229,2.1523,2.4014,2.6993,2.8872,3.104,3.1526
0.0,0.0020183,0.0062132,0.02664,0.028011,0.041963,0.08122,0.18263,0.49762,0.9647,1.3949,1.8569,2.1739,2.4339,2.7318,2.8763,3.1365,3.1696
0.0,0.0,0.0077608,0.021997,0.034202,0.048153,0.076577,0.19656,0.52548,0.99411,1.4305,1.9034,2.2157,2.468,2.7581,2.9027,3.1643,3.1758
0.0,0.0,0.0062132,0.028188,0.032654,0.048153,0.073481,0.20429,0.5456,1.022,1.4676,1.9266,2.2467,2.4989,2.7705,2.9444,3.1937,3.1882
0.0,0.0,0.013951,0.02664,0.031107,0.052796,0.08741,0.21048,0.55643,1.0405,1.4986,1.9482,2.2776,2.5252,2.7782,2.9506,3.2092,3.2067
0.0,0.0,0.013951,0.031283,0.028011,0.058987,0.078124,0.21513,0.57346,1.0638,1.511,1.9653,2.2838,2.5283,2.7859,2.9568,3.1953,3.2176
0.0,0.00047063,0.013951,0.025093,0.026464,0.048153,0.082767,0.22441,0.60596,1.0746,1.528,1.9869,2.2947,2.5392,2.7999,2.9708,3.1984,3.2222
0.0,0.0,0.0077608,0.017354,0.032654,0.054344,0.095148,0.23525,0.62608,1.1009,1.5559,2.0086,2.3333,2.5608,2.8262,2.9568,3.1937,3.233
0.0,0.0,0.0093085,0.023545,0.031107,0.048153,0.095148,0.24763,0.65703,1.1458,1.5899,2.0225,2.3442,2.5655,2.8463,2.9615,3.1845,3.2083
0.0,0.0,0.012404,0.021997,0.032654,0.058987,0.098244,0.26001,0.68024,1.1876,1.6054,2.0442,2.3519,2.5577,2.8633,2.963,3.1814,3.1851
0.0,0.0,0.0062132,0.018902,0.029559,0.049701,0.095148,0.27084,0.68953,1.2046,1.6301,2.0566,2.3566,2.5732,2.8649,2.9615,3.1752,3.1804
0.0,0.0,2.2626e-05,0.023545,0.03575,0.054344,0.093601,0.28632,0.70655,1.2263,1.6472,2.0643,2.3658,2.5825,2.8726,2.9785,3.1829,3.2021
0.0,0.0,0.0062132,0.034378,0.031107,0.046606,0.095148,0.29251,0.71429,1.2355,1.6688,2.0829,2.3705,2.5964,2.8757,2.98,3.1999,3.2222
0.0,0.0,0.0077608,0.025093,0.028011,0.049701,0.092053,0.28941,0.7437,1.2572,1.6828,2.1061,2.3829,2.6103,2.8757,2.9816,3.2262,3.2207
