0,1,2
0,-20,0.0
1,-20,0.0
2,-20,0.0731330241179557
3,-20,0.0715196186198012
4,-20,0.0744913527122385
5,-20,0.071544914623606
6,-20,0.0688471628365605
7,-20,0.0700744696322822
8,-20,0.0693875581892301
9,-20,0.0674849433917812
10,-20,0.0680652924526369
11,-20,0.0696525387339743
12,-20,0.0651600732194915
13,-20,0.0696368768963056
14,-20,0.0682417111445191
15,-20,0.067254395622403
16,-20,0.0704660410782877
17,-20,0.071629740419996
18,-20,0.0771577028541118
19,-20,0.0719059321240597
20,-20,0.0723175267359115
21,-20,0.0751110002048792
22,-20,0.0755170920957013
23,-20,0.0766762401271764
24,-20,0.0777217121709572
25,-20,0.0760063360735895
26,-20,0.0788090608843371
27,-20,0.0837988381464848
28,-20,0.0815418642792243
29,-20,0.0865692820796764
30,-20,0.0818572700850179
31,-20,0.0841090353328974
32,-20,0.0861223214419951
33,-20,0.0832150566884945
34,-20,0.0861354685479312
35,-20,0.0873840026718041
36,-20,0.0856129011910453
37,-20,0.0884374741843721
38,-20,0.0918309863731812
39,-20,0.0899132298187143
40,-20,0.0913602049830131
41,-20,0.0888633770406273
42,-20,0.0968911249180328
43,-20,0.0970597277442096
44,-20,0.0914130041687022
45,-20,0.098067384260406
46,-20,0.0970310543865305
47,-20,0.0964794451700727
48,-20,0.0969117718926681
49,-20,0.1019183335785366
0,-10,0.0
1,-10,0.0
2,-10,0.0843226918043286
3,-10,0.0815008418997037
4,-10,0.0761425017512089
5,-10,0.0794652922947415
6,-10,0.0840425117362628
7,-10,0.087206906806942
8,-10,0.0880667327099492
9,-10,0.0988931606176395
10,-10,0.1041366108855783
11,-10,0.1050048008186053
12,-10,0.110891835827753
13,-10,0.1189347286914948
14,-10,0.1177344889252196
15,-10,0.1281702368597491
16,-10,0.1321615797549747
17,-10,0.139985030449061
18,-10,0.143028034225368
19,-10,0.1490620659176272
20,-10,0.1521347742396569
21,-10,0.1578559361825768
22,-10,0.1649498262925604
23,-10,0.1667184284511967
24,-10,0.1701193389147798
25,-10,0.174573630939807
26,-10,0.1759102698574818
27,-10,0.1807913100805296
28,-10,0.1864668458375715
29,-10,0.1886190277703325
30,-10,0.1935273251938725
31,-10,0.1951884194663098
32,-10,0.1956492083375649
33,-10,0.1988699012391722
34,-10,0.2039884267847962
35,-10,0.2086957582924022
36,-10,0.2062983207107918
37,-10,0.2146695492777464
38,-10,0.2149955451450838
39,-10,0.2187101266400504
40,-10,0.2216947974496952
41,-10,0.2204018235633456
42,-10,0.2257555039012166
43,-10,0.223989322914184
44,-10,0.2275443552273379
45,-10,0.2316514023986713
46,-10,0.2333214425400865
47,-10,0.2368954345478719
48,-10,0.234207312517587
49,-10,0.2396083382500915
0,0,0.0
1,0,0.0
2,0,0.0969384040684689
3,0,0.0897725548309936
4,0,0.0900954798658926
5,0,0.0947467311032968
6,0,0.1101348698237335
7,0,0.1255165559891541
8,0,0.1400807322697734
9,0,0.1605500444257966
10,0,0.1735949521703268
11,0,0.1946282264914769
12,0,0.2100197093092101
13,0,0.2258011656460863
14,0,0.240219848047441
15,0,0.259386632004996
16,0,0.2651640184148716
17,0,0.279601154976243
18,0,0.2883120658498836
19,0,0.2964824597075183
20,0,0.3054068327435644
21,0,0.3139950266640155
22,0,0.3236717168428265
23,0,0.3315949458975331
24,0,0.335452928076298
25,0,0.3470474543141029
26,0,0.3518915941383094
27,0,0.3549934714689707
28,0,0.3624182580508855
29,0,0.3697833513716581
30,0,0.3773677161828843
31,0,0.3798939510555117
32,0,0.3862494516118763
33,0,0.3868350924695579
34,0,0.3938214363741052
35,0,0.3963837763195642
36,0,0.398605907450401
37,0,0.4035505178749697
38,0,0.4065368605427788
39,0,0.4097159362808072
40,0,0.4101562892605551
41,0,0.4145348337069561
42,0,0.4176777956226732
43,0,0.4225427339361896
44,0,0.4210408221982971
45,0,0.4240095846466823
46,0,0.4285607485491992
47,0,0.4296094447534785
48,0,0.4277053355636762
49,0,0.4344872919951286
0,10,0.0
1,10,0.0
2,10,0.1016137780300737
3,10,0.094560700504727
4,10,0.1078776215625891
5,10,0.1339845249241499
6,10,0.1644680299218531
7,10,0.1964644088602663
8,10,0.2311900515344178
9,10,0.2697070918136394
10,10,0.297938345026869
11,10,0.3269741562602534
12,10,0.3487798779557221
13,10,0.3699869117723627
14,10,0.3895351715179337
15,10,0.4051359244801008
16,10,0.4189645420012422
17,10,0.4353301899461111
18,10,0.448948307954506
19,10,0.4570722456981403
20,10,0.4662717174782462
21,10,0.481159791023507
22,10,0.4849702121449087
23,10,0.4930674715870646
24,10,0.5007168192816607
25,10,0.5053266518362889
26,10,0.5080174182258718
27,10,0.5222441485667784
28,10,0.5241185257652479
29,10,0.5333237217087261
30,10,0.5380665183375241
31,10,0.5418790720064
32,10,0.5443948477674212
33,10,0.5509282594988676
34,10,0.5525463303537108
35,10,0.5554337807071638
36,10,0.5653874603896254
37,10,0.5626534419234099
38,10,0.5693815204323017
39,10,0.5710391756826038
40,10,0.5772218548969352
41,10,0.5756476117430804
42,10,0.577381347436785
43,10,0.5824292931998943
44,10,0.5826983129358014
45,10,0.582371688186113
46,10,0.584991476545894
47,10,0.5907471977782799
48,10,0.5920359541689031
49,10,0.595051271836353
0,20,0.0
1,20,0.0
2,20,0.1078093324282553
