-80,-70,-60,-50,-40,-30,-20,-10,0,10,20,30,40,50,60,70,80,90
0.0014331565070711987,-1.3155330074025548e-05,4.8471123492164734e-05,6.91350982671481e-05,-9.283555840907721e-05,0.005685456848932868,0.0015907796918222367,3.76438699733242e-05,-9.236540811542142e-05,-9.649465544698996e-06,0.0018867864253703434,6.389364666462924e-05,0.006650588188237475,0.0011823205222580369,-1.1488618435334924e-05,0.0035184276819784964,-0.0001262796142831718,-0.00022573039939204108
0.0013929620454511376,9.638782685756185e-05,0.00024304466626671133,-8.469438202037161e-05,-0.0006978714069898588,0.0037668114177867116,-0.0006037200192921477,-0.0007887044271215228,-0.001002513211897775,-0.0020356672876255645,-0.000741038991699732,-0.001996727550852721,0.00283222915358397,-0.0013120583011684535,-0.0020695827586739973,0.0005195329454173678,-0.002985466947587655,-0.002578463944619005
0.0015173055464094548,0.00019154052920665476,0.0004564163516069027,-0.0002057521253312569,-0.0011911920246245465,0.0019892599651897243,-0.002567080182323376,-0.0015337222805838205,-0.001799647394008321,-0.0038458858147708886,-0.003088041400830203,-0.0038464509411913813,-0.0006797973230373857,-0.0035636188659858552,-0.004061277207048039,-0.0023897321832497464,-0.005766060098272068,-0.00498246735492745
0.0019401677743637335,0.0002565755291836249,0.0007162632221019775,-0.00025090758903449547,-0.0014816063795849634,0.000505397536843565,-0.004064986468916159,-0.002103868099624537,-0.0023744568318113807,-0.005230031905528476,-0.004886655446899111,-0.005263856520461991,-0.003583933516080051,-0.00533786437872158,-0.005883584356997861,-0.005084273525107938,-0.008344308709640064,-0.007415434822226381
0.0027371905056219996,0.00028099985857937024,0.0010469374713143109,-0.00017699288994404964,-0.0014878279071756234,-0.0005442227252727694,-0.004893718907349101,-0.0023935544724134243,-0.0026019379340200518,-0.005985592764736832,-0.005888741181398855,-0.00603161575275183,-0.005580825324418463,-0.006378639173790238,-0.007346364705530752,-0.007330691107324258,-0.010470941364991862,-0.009648075110842848
0.003909314697464331,0.0002615719807991087,0.0014669487069070048,5.740401054435209e-05,-0.0011436618557464195,-0.0010402020516392782,-0.004895685569926487,-0.0022863598289542056,-0.0023429691889779686,-0.005927288844285234,-0.005879014132957231,-0.00594643580612047,-0.006384319346039054,-0.006410225243513001,-0.008155827029455276,-0.008765795591265169,-0.011745794388980156,-0.011197196955577525
0.005379382013173893,0.00020313947986153158,0.001986744060502458,0.000488987721755866,-0.00040415461323046456,-0.0008941015816556328,-0.003973351249280204,-0.0016628520615751714,-0.0014552978630842167,-0.004901658868940355,-0.004691855010194049,-0.004835126251557405,-0.005741786818409657,-0.005153287297828596,-0.007926274316360657,-0.008909909175887328,-0.011631542011929964,-0.011338348529502927
0.007002278356266461,0.0001181388645552769,0.002607020400481597,0.001145778698210899,0.000747958350437985,-5.802147977744461e-05,-0.002100253166690377,-0.0004145075132858384,0.00018702143674682016,-0.002805580156588458,-0.0022301600149572287,-0.0025754487096746772,-0.003462156781678026,-0.0023537397979379333,-0.006220221251912946,-0.007215277691651973,-0.009506870741229372,-0.009179246015210632
0.00858686844462859,2.4810371278782564e-05,0.0033177858988268586,0.0020425535016972054,0.002296686269703753,0.0014673986691328797,0.0006724721131187848,0.0015383682070646242,0.002669015503096816,0.00039405956958330575,0.0015164676231813872,0.0008814072332136713,0.0005526234962239052,0.0021797026671106848,-0.002611175960458108,-0.0031428050829314653,-0.004751526072743093,-0.0037835271158698724
0.009925971393565073,-5.561435981329851e-05,0.004098341521107048,0.003176397461874379,0.004189542117096037,0.0036281138172173043,0.004215616574744276,0.004228008022123142,0.006009977369379264,0.0046434316952929785,0.006457771987298377,0.0054911329374761775,0.006278864057423744,0.008536077613676534,0.0032414873879353795,0.0037456494268741005,0.0031509522552928726,0.00567555161004931
