0,1,2
0,-20,0.0
1,-20,1.0207161591539351e-05
2,-20,0.00011491904955745927
3,-20,0.0004234777916511387
4,-20,0.0009922385355542562
5,-20,0.0018201519371321905
6,-20,0.00286768714136535
7,-20,0.004076842418789011
8,-20,0.005385877117554943
9,-20,0.0067382199161941
10,-20,0.008086819787759755
11,-20,0.009395461634807615
12,-20,0.010638303208415672
13,-20,0.011798521791731183
14,-20,0.012866637426212892
15,-20,0.013838841126051011
16,-20,0.014715496182142355
17,-20,0.01549988064427363
18,-20,0.016197181314871814
19,-20,0.016813719457447408
20,-20,0.017356375301830377
21,-20,0.01783217512833659
22,-20,0.01824800661993294
23,-20,0.018610432466607974
24,-20,0.018925577259718215
25,-20,0.019199067650110754
26,-20,0.019436010144573797
27,-20,0.019640994628395685
28,-20,0.019818114719651638
29,-20,0.019970998446390692
30,-20,0.020102844582616904
31,-20,0.020216461379223588
32,-20,0.020314305471359997
33,-20,0.02039851951169954
34,-20,0.020470967634173866
35,-20,0.02053326824685091
36,-20,0.020586823926657533
37,-20,0.0206328483742345
38,-20,0.020672390508516363
39,-20,0.02070635585585363
40,-20,0.020735525431206638
41,-20,0.020760572329143117
42,-20,0.020782076247365704
43,-20,0.020800536160547778
44,-20,0.02081638135112205
45,-20,0.02082998098898393
46,-20,0.020841652435661266
47,-20,0.020851668431593345
48,-20,0.02086026330855772
49,-20,0.02086763835348474
50,-20,0.02087396643519755
51,-20,0.020879395992152026
52,-20,0.02088405446707485
53,-20,0.02088805126348757
54,-20,0.0208914802894044
55,-20,0.020894422144916647
56,-20,0.02089694600283517
57,-20,0.02089911122495626
58,-20,0.02090096875074695
59,-20,0.020902562290223508
60,-20,0.020903929348432625
61,-20,0.020905102105161156
62,-20,0.02090610817022456
63,-20,0.02090697123185221
64,-20,0.020907711613242144
65,-20,0.020908346750248545
66,-20,0.020908891601346083
67,-20,0.020909358999449488
68,-20,0.020909759953817688
69,-20,0.020910103909111945
70,-20,0.020910398967679388
71,-20,0.020910652080275514
72,-20,0.020910869209701807
73,-20,0.020911055471201215
74,-20,0.020911215252910013
75,-20,0.020911352319196882
76,-20,0.020911469899319385
77,-20,0.02091157076348236
78,-20,0.020911657288088192
79,-20,0.02091173151171377
80,-20,0.020911795183131836
81,-20,0.020911849802507185
82,-20,0.020911896656737265
83,-20,0.02091193684976947
84,-20,0.020911971328609037
85,-20,0.020912000905629936
86,-20,0.020912026277714216
87,-20,0.02091204804267066
88,-20,0.020912066713319345
89,-20,0.0209120827295741
90,-20,0.02091209646880715
91,-20,0.02091210825474048
92,-20,0.02091211836507307
93,-20,0.020912127038023795
94,-20,0.020912134477944336
95,-20,0.020912140860133842
96,-20,0.02091214633496942
97,-20,0.020912151031449146
98,-20,0.02091215506023155
99,-20,0.020912158516242906
0,-10,0.0
1,-10,7.653048852496008e-05
2,-10,0.0008346293055951724
3,-10,0.0029847571084251497
4,-10,0.006799317756973818
5,-10,0.012148075874269866
6,-10,0.018674279177495964
7,-10,0.025947075067032876
8,-10,0.033557460892961216
9,-10,0.04116563093884359
10,-10,0.04851588288110517
11,-10,0.05543316345457267
12,-10,0.06181102354424572
13,-10,0.06759691764018963
14,-10,0.07277803952446091
15,-10,0.07736914366345636
16,-10,0.08140279419459559
17,-10,0.08492195783453421
18,-10,0.08797462316363068
19,-10,0.09061005846069713
20,-10,0.09287633354056128
21,-10,0.09481878092407163
22,-10,0.09647913236102118
