0,1,2,3,4,5,6,7,8,9,10,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004429994981620154,0.0012311480109221465,0.003007884116864681,0.005975106620518446,0.010181145447445382,0.015565719402517265,0.02203831886340025,0.02950873176019636,0.03789240307260462,0.047109550456329995,0.05708416562509871,0.0677436931117469
0.0017639495426525027,0.004870323215799308,0.01171963887861042,0.02282455963572872,0.038031012889629276,0.05677965390645211,0.07844288344147315,0.10244526970606867,0.12828087070501834,0.15550666758349557,0.18373538783589252,0.2126303224269752
0.0038103116196281247,0.010454192124520976,0.02479113670420779,0.04737633183879079,0.07728235651498899,0.11283388990686413,0.1523689600686559,0.19447730122012138,0.238012122038466,0.28205423288556886,0.3258769060908236,0.36891643639384275
0.006413124533483161,0.0174884514220783,0.04089303820774557,0.07674702622444021,0.12270370652178463,0.17544242202717664,0.23196295254083607,0.2899162135858784,0.3475565553963519,0.4036280920010626,0.45726268319061336,0.5078960915758469
0.009420861374964937,0.025539756515605805,0.058917931376225745,0.10868592765626882,0.17050348760245262,0.2390723650253813,0.30999363805301233,0.3801088266066682,0.4473086825453049,0.5102794628093306,0.5682917710712033,0.6210357929452718
0.01270489254255299,0.034247873042377606,0.077989351271757,0.1415260183697416,0.2180909741336141,0.3002890584031738,0.38246483240138884,0.46092888839617957,0.5335262061878999,0.5991833911966277,0.657557442797524,0.7087781270183859
0.01615908405094979,0.04332184336660035,0.09743499081711232,0.17407910401051344,0.2637888304884418,0.3571353224669656,0.4474819970316509,0.530948018601682,0.6056450535603811,0.6709834830193987,0.7271696352902253,0.7748609030001499
0.01969761058876625,0.05253168983657288,0.11675290396886338,0.20553168343997572,0.30658541550444085,0.4086498336350742,0.5044483080149553,0.5902425988236778,0.6646667829861843,0.727774273688698,0.7803923743618847,0.8237100757297801
0.0232522844918146,0.06169925899018485,0.13557909509888566,0.23535539258599533,0.3459399299685233,0.4545176143430885,0.5535253132139228,0.6396551319882615,0.712241973430248,0.7720574075482104,0.8205466518468976,0.8593773512535378
0.026769896998692814,0.07068952175562306,0.15365907538456358,0.263234246271689,0.38163542124072436,0.49482529359943905,0.5952837085723768,0.680355321659761,0.7501767335522657,0.8062435141224593,0.8505648005974513,0.8852037405449222
0.03020976858921052,0.07940280220204306,0.17082392368807123,0.2890072968719121,0.4136706977181333,0.529894121278135,0.6304842591934632,0.7135908667693831,0.7801863437860038,0.8324464547488304,0.8728616860812257,0.903797813151611
0.03354157797654935,0.08776805832439194,0.18697062044251164,0.3126243275926467,0.4421823882598884,0.5601687320237662,0.6599452323080983,0.7405548051775983,0.8037881241246652,0.8524264794078709,0.8893480284790578,0.917131919455228
