-80,-70,-60,-50,-40,-30,-20,-10,0,10,20,30,40,50,60,70,80,90
0.006625,0.00090958,0.0047832,0.00093221,0.0003394,0.0022581,0.0,0.0,0.0,0.0010815,0.0037424,0.0033713,0.0,0.0,0.00090505,0.0,0.0027876,0.0
0.006625,0.00090958,0.0,0.0,0.0,0.006901,0.0,0.0,0.0,0.0,0.0021948,0.0033713,0.0,0.0,0.0040003,0.0,0.0,0.0
0.006625,0.0,0.0,0.0040275,0.0,0.0038058,0.0,0.0,0.0,0.0,0.0068377,0.00027604,0.0091094,0.0,0.00090505,0.0015974,0.0,0.00429
0.0,0.0024572,0.0,0.0024798,0.0,0.0038058,0.0,0.0,0.0,0.0,0.0021948,0.0033713,0.0,0.0,0.0024527,4.9778e-05,0.0027876,0.0027423
0.0,0.00090958,0.00014028,0.0071228,0.0003394,0.0,0.0041361,0.0,0.0,0.0,0.00064711,0.0,0.0044664,0.0,0.0040003,0.0031451,0.010526,0.0027423
0.0,0.0086478,0.0047832,0.0,0.0034347,0.0022581,0.0025885,0.0,0.0027785,0.0,0.0,0.0,0.0,0.0,0.00090505,4.9778e-05,0.0012399,0.0027423
0.00043443,0.00090958,0.0032356,0.0,0.0049823,0.0,0.0010408,0.0012309,0.0027785,0.0088198,0.0037424,0.0,0.0,0.0063852,0.0040003,0.0,0.0027876,0.0027423
0.0050774,0.010195,0.0047832,0.0,0.00653,0.0,0.0072314,0.0058738,0.0043262,0.0026292,0.00529,0.0018237,0.0013712,0.0,0.005548,0.0,0.0,0.015123
0.0,0.0024572,0.0063309,0.0086704,0.0,0.0,0.010327,0.0074214,0.0043262,0.0,0.0037424,0.0,0.0,0.00019459,0.0,0.0015974,0.0,0.0011947
0.0019821,0.00090958,0.0032356,0.00093221,0.0,0.0,0.0041361,0.0,0.0027785,0.0,0.00064711,0.0033713,0.0029188,0.0,0.0040003,0.0,0.0,0.0
0.025197,0.0055525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015911,0.0040049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.065141,0.12165,0.17522,0.22357,0.26878,0.286,0.29683,0.32609,0.33649,0.36397,0.39602,0.50627,0.57663,0.62375,0.70077,0.75644
0.0,0.0071001,0.069784,0.12784,0.1876,0.25143,0.31831,0.39588,0.43148,0.48859,0.54851,0.63945,0.7396,0.94116,1.0951,1.2335,1.4096,1.5581
0.0,0.011743,0.038831,0.084505,0.12879,0.18333,0.23319,0.29993,0.32778,0.38799,0.48506,0.66421,0.81853,1.0944,1.3443,1.5322,1.7578,1.9404
0.0,0.0040049,0.027998,0.067481,0.08546,0.1369,0.18057,0.23028,0.27362,0.37252,0.53458,0.81434,1.0259,1.359,1.6445,1.8356,2.0704,2.2313
0.0,0.00090958,0.031093,0.059743,0.080817,0.12143,0.15116,0.19314,0.27207,0.42359,0.66304,1.0403,1.2596,1.6268,1.903,2.0491,2.2391,2.3753
0.0,0.00090958,0.029545,0.059743,0.082364,0.10905,0.14342,0.19469,0.29374,0.50097,0.84256,1.2337,1.4871,1.8249,2.0701,2.1729,2.3397,2.4527
0.0,0.00090958,0.021807,0.052004,0.074626,0.10131,0.13723,0.2179,0.36028,0.6449,1.0438,1.3792,1.6543,1.9502,2.1568,2.2488,2.3862,2.5037
0.0,0.0040049,0.015617,0.045814,0.076174,0.10285,0.13259,0.23647,0.42219,0.76716,1.1954,1.4922,1.7719,2.0415,2.228,2.3029,2.4125,2.5223
0.0,0.0055525,0.021807,0.048909,0.076174,0.10905,0.13723,0.24576,0.4841,0.86467,1.3285,1.5943,1.874,2.0864,2.2697,2.3463,2.4372,2.5471
0.0,0.0040049,0.027998,0.050457,0.074626,0.10905,0.13569,0.27362,0.55374,0.96217,1.426,1.681,1.9081,2.1267,2.3115,2.3664,2.4419,2.5594
0.0,0.0,0.027998,0.052004,0.071531,0.10285,0.13569,0.29993,0.63422,1.0674,1.4725,1.7228,1.9313,2.1715,2.3471,2.3772,2.4403,2.5625
0.0,0.00090958,0.029545,0.045814,0.074626,0.096664,0.14961,0.33088,0.69303,1.1401,1.4895,1.7507,1.9576,2.1777,2.3471,2.3509,2.4496,2.5672
0.0,0.0055525,0.024903,0.053552,0.076174,0.093569,0.15271,0.35255,0.75339,1.216,1.5375,1.7909,1.9762,2.1731,2.358,2.3525,2.4372,2.5486
0.0,0.0086478,0.02645,0.041171,0.071531,0.1044,0.14961,0.3804,0.79362,1.2624,1.5777,1.8095,1.9839,2.1808,2.3518,2.3525,2.4481,2.5533
0.0,0.0055525,0.02026,0.047361,0.076174,0.093569,0.14807,0.39588,0.83231,1.2965,1.6117,1.8157,1.9947,2.187,2.3564,2.3432,2.4372,2.5455
0.0,0.0,0.018712,0.050457,0.073079,0.090474,0.16509,0.42064,0.88493,1.2996,1.6179,1.8188,1.9916,2.187,2.3533,2.3447,2.4233,2.5378
