-80,-70,-60,-50,-40,-30,-20,-10,0,10,20,30,40,50,60,70,80,90
0.00029414,0.0,0.0,0.00095031,0.0,0.0056159,0.0055027,0.0024029,0.00028509,0.0,0.0039189,0.0048873,0.0065254,0.0,0.0033623,0.01101,0.00054303,0.0019142
0.0,0.0,0.0053172,0.0,0.0,0.0025206,0.0,0.0,0.0064757,0.0045207,0.0,0.001792,0.018907,0.0098244,0.0,0.0048194,0.005186,0.0019142
0.0,0.0,0.0053172,0.0,0.0,0.0,0.0,0.0054982,0.0,0.0014255,0.0,0.0033396,0.0018825,0.00053851,0.00026699,0.0,0.0036383,0.0
0.0018418,0.0,0.0053172,0.0,0.0,0.0,0.0070504,0.0024029,0.0080233,0.0,0.0,0.00024436,0.0,0.0,0.0049099,0.0,0.0067336,0.00036655
0.00029414,0.0,0.0037696,0.0,0.0,0.0056159,0.011693,0.0039506,0.0080233,0.0,0.0008236,0.0064349,0.0065254,0.0,0.0,0.00017649,0.0098289,0.0112
0.00029414,0.0,0.0,0.00095031,0.0,0.0,0.0,0.00085528,0.0018327,0.0,0.0,0.0064349,0.0,0.0036338,0.00026699,0.0063671,0.005186,0.0019142
0.0,0.0,0.0,0.0,0.0,0.0,0.0039551,0.0,0.0080233,0.0014255,0.0023712,0.001792,0.00033487,0.0,0.0033623,0.0,0.011377,0.0
0.011128,0.0,0.0,0.0,0.0,0.0,0.0024074,0.0,0.0064757,0.0,0.0054665,0.00024436,0.00033487,0.0,0.0033623,0.0017241,0.0082812,0.0
0.00029414,0.0,0.0,0.0,0.0,0.0071635,0.008598,0.0,0.0064757,0.0,0.0,0.0,0.00033487,0.0020861,0.0111,0.0017241,0.0,0.0
0.0018418,0.0,0.0022219,0.0,0.0,0.0,0.008598,0.0,0.0,0.0014255,0.0,0.0,0.0,0.0051814,0.0033623,0.0,0.0,0.0
0.020413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.031247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0049371,0.0,0.0,0.0,0.0051543,0.010259,0.014789,0.0070458,0.011119,0.019997,0.011657,0.028102,0.022002,0.01911,0.021934,0.018748,0.026853,0.017391
