0,1,2
0,-20,0.0
1,-20,0.0
2,-20,0.121840609570906
3,-20,0.1207865680547665
4,-20,0.1210770048851999
5,-20,0.1079576476287902
6,-20,0.1027114582708269
7,-20,0.1057747579446566
8,-20,0.1097746153934953
9,-20,0.1051950485370799
10,-20,0.1052006352288502
11,-20,0.1056783348701191
12,-20,0.0985177126264064
13,-20,0.1220938022658339
14,-20,0.110235518777635
15,-20,0.1018542890795893
16,-20,0.1137002658184864
17,-20,0.1150462192181412
18,-20,0.1149695623660769
19,-20,0.1004452811486811
20,-20,0.1089776324355906
21,-20,0.1004992911717501
22,-20,0.1270671458136205
23,-20,0.1063243772032744
24,-20,0.1185586767984186
25,-20,0.1154547984605921
26,-20,0.1184172260087798
27,-20,0.1235975520289276
28,-20,0.1197351587167279
29,-20,0.1146434326986644
30,-20,0.1100563309488535
31,-20,0.1211293185728463
32,-20,0.1292241224591863
33,-20,0.1149125789502225
34,-20,0.1284862001008255
35,-20,0.1199138399472872
36,-20,0.1301964861680915
37,-20,0.1271942046385068
38,-20,0.1295775880958538
39,-20,0.1368179517583384
40,-20,0.1347353895753431
41,-20,0.1209242390086874
42,-20,0.1342526440426871
43,-20,0.1296813778854373
44,-20,0.1263863435504811
45,-20,0.1292956607742663
46,-20,0.1448772108032505
47,-20,0.1314221518157416
48,-20,0.1321788451221696
49,-20,0.1254155976081811
0,-10,0.0
1,-10,0.0
2,-10,0.1413197123683313
3,-10,0.1390314553075479
4,-10,0.1497270308301487
5,-10,0.1267837528604768
6,-10,0.1389611831262943
7,-10,0.141700824253097
8,-10,0.13427219715478
9,-10,0.1440800772150275
10,-10,0.1505173963145363
11,-10,0.1476714850325109
12,-10,0.1519407187356244
13,-10,0.1748655641956491
14,-10,0.1588540747996226
15,-10,0.1780694884696416
16,-10,0.1812760932794463
17,-10,0.1764484869434815
18,-10,0.1747488047112745
19,-10,0.1871379824291149
20,-10,0.1866555827894446
21,-10,0.1854902008008189
22,-10,0.1991722222343223
23,-10,0.1887053320607227
24,-10,0.2045810435646604
25,-10,0.2057215767470302
26,-10,0.2121195866167995
27,-10,0.2072531609377343
28,-10,0.2088123513215017
29,-10,0.2099026903631339
30,-10,0.2185041564279486
31,-10,0.2220474523201851
32,-10,0.2184022632612935
33,-10,0.2292076782346742
34,-10,0.228829996614733
35,-10,0.2338751554802733
36,-10,0.2362882784320459
37,-10,0.2359741543488893
38,-10,0.2465427135204768
39,-10,0.2423517014015798
40,-10,0.2514405199039763
41,-10,0.24258843758194
42,-10,0.2435655166131816
43,-10,0.2593111998392222
44,-10,0.2435076570821473
45,-10,0.2630447748838339
46,-10,0.258636621210356
47,-10,0.2573128464816013
48,-10,0.2462336246368761
49,-10,0.2556099395435178
0,0,0.0
1,0,0.0
2,0,0.1594986116892945
3,0,0.1506789981276366
4,0,0.1375081207596991
5,0,0.1512260631775308
6,0,0.160664270753019
7,0,0.1848401099663082
8,0,0.1838017508511836
9,0,0.2140133566896463
10,0,0.2173116596008598
11,0,0.2292664385408184
12,0,0.2290228876258339
13,0,0.2490783664917159
14,0,0.2665503276831543
15,0,0.2851932241551706
16,0,0.2904654507594317
17,0,0.2916869807613529
18,0,0.3068032782411525
19,0,0.3065975092065538
20,0,0.3158891190043581
21,0,0.3153275861928056
22,0,0.3230931272000637
23,0,0.3362541854101559
24,0,0.3449074612251231
25,0,0.3518387773452853
26,0,0.3605466667010495
27,0,0.3520567645293807
28,0,0.36089619629171
29,0,0.3678342655417173
30,0,0.3702405018955864
31,0,0.3735357521837677
32,0,0.3740202266523535
33,0,0.3786617238057177
34,0,0.3789349477925906
35,0,0.3855366128264411
36,0,0.3978584713510641
37,0,0.3888718684341297
38,0,0.4058562570317759
39,0,0.4012074375514281
40,0,0.4022939058743007
41,0,0.4069487519810022
42,0,0.4067248197570837
43,0,0.4117702406704417
44,0,0.4203779015893762
45,0,0.4067473779353735
46,0,0.4154980780307618
47,0,0.4161007295465012
48,0,0.4198823203026902
49,0,0.4289449538573461
0,10,0.0
1,10,0.0
2,10,0.1712394778878635
3,10,0.1570045730816865
4,10,0.1630013429635686
5,10,0.1880501120926209
6,10,0.2146399129998752
7,10,0.2363717903088365
8,10,0.2592582460689373
9,10,0.2994485395657218
10,10,0.3385755523968375
11,10,0.3478688429663182
12,10,0.3590365855307955
13,10,0.3852265472696149
14,10,0.3948650783041686
15,10,0.4103118281430747
16,10,0.4148355938822679
17,10,0.4396830395628773
18,10,0.4460894276304777
19,10,0.4574249465688257
20,10,0.4568179634842204
21,10,0.4736189338882042
22,10,0.4782727005502448
23,10,0.4911295423448777
24,10,0.4990190711084469
25,10,0.5078813912414875
26,10,0.5080050073664517
27,10,0.510726245537003
28,10,0.5191947138510408
29,10,0.5255854242576816
30,10,0.521039242996794
31,10,0.5293019945270618
32,10,0.5291561618781855
33,10,0.5358235241264052
34,10,0.5415752257898883
35,10,0.5416795348036015
36,10,0.560085619127549
37,10,0.5568167146883294
38,10,0.5614363232233012
39,10,0.5492189885904927
40,10,0.5698821632155877
41,10,0.5653740011627458
42,10,0.5551035505187445
43,10,0.5723871212213153
44,10,0.565176067512341
45,10,0.5729949231801427
46,10,0.564751599295781
47,10,0.5752304301955858
48,10,0.5751468737341364
49,10,0.5737470754559663
0,20,0.0
1,20,0.0
