-80,-70,-60,-50,-40,-30,-20,-10,0,10,20,30,40,50,60,70,80,90
0.0,0.022486,0.0,0.0,0.0,0.0084261,0.0095845,0.00076025,0.0067155,0.0,0.0068558,0.00057471,0.0,0.0,0.002602,0.0077156,0.0,0.0
0.0,0.0132,0.0,0.0,0.0060593,0.00068784,0.0095845,0.0038555,0.0036202,0.0017739,0.011499,0.00367,0.0,0.0011132,0.0041497,0.0092632,0.0,0.012313
0.0011268,0.0085573,0.0,0.002774,0.0014164,0.0022355,0.014227,0.014689,0.0036202,0.0064168,0.0099511,0.0,0.0043895,0.0026609,0.007245,0.001525,0.0,0.0076703
0.0,0.0070096,0.0,0.0,0.0060593,0.0,0.015775,0.013141,0.0,0.00022626,0.0022129,0.0,0.0043895,0.0073038,0.0041497,0.0061679,0.0043759,0.0014798
0.0,0.0085573,0.0,0.0,0.007607,0.0,0.017323,0.0069508,0.0082631,0.00022626,0.0068558,0.0,0.0,0.0042085,0.0,0.0092632,0.0059236,0.0076703
0.0,0.0070096,0.0,0.0,0.0014164,0.0037831,0.014227,0.013141,0.0067155,0.00022626,0.0,0.0021224,0.0028419,0.0026609,0.0056973,0.0061679,0.0,0.0076703
0.0,0.0039144,0.0,0.0,0.0,0.0037831,0.0080369,0.0069508,0.0,0.0,0.0037605,0.0067653,0.0,0.0042085,0.0,0.0030727,0.0028283,0.0076703
0.0,0.0,0.0030003,0.0,0.0,0.0084261,0.003394,0.00076025,0.0067155,0.0,0.0099511,0.0021224,0.0,0.0026609,0.0,0.0077156,0.010567,0.0030274
0.0,0.0039144,0.0,0.0,0.0,0.0084261,0.0095845,0.0,0.0020726,0.0,0.0,0.0,0.0074848,0.0,0.0,0.0092632,0.0090189,0.0
0.0,0.0070096,0.0,0.0,0.0,0.0068784,0.00029867,0.0069508,0.0036202,0.0,0.00066521,0.0,0.0,0.0,0.0,0.012359,0.012114,0.0
0.0,0.0085573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016603,0.0039144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
