0,1,2
0,-70,0.0
1,-70,0.0
2,-70,0.0
3,-70,0.0
4,-70,0.0
5,-70,5.768403972530627e-05
6,-70,0.0
7,-70,0.0
8,-70,5.768403972530627e-05
9,-70,0.0
10,-70,0.0001455531042403
11,-70,0.000324415269232
12,-70,0.0
13,-70,0.0
14,-70,5.768403972530627e-05
15,-70,0.0
16,-70,0.0
17,-70,0.0
18,-70,5.768403972530627e-05
19,-70,5.768403972530627e-05
20,-70,5.768403972530627e-05
21,-70,5.768403972530627e-05
22,-70,0.0
23,-70,0.000324415269232
24,-70,0.0
25,-70,5.768403972530627e-05
26,-70,0.0
27,-70,0.0008579639095797
28,-70,1.3977178935224477e-05
29,-70,0.0
30,-70,0.0003383924481672
31,-70,0.0004578239746525
32,-70,0.0
33,-70,0.0
34,-70,0.0
35,-70,0.0
36,-70,0.0
37,-70,5.768403972530627e-05
38,-70,0.0
39,-70,0.000324415269232
40,-70,0.0001910927451457
41,-70,5.768403972530627e-05
42,-70,0.0
43,-70,0.0
44,-70,0.0001910927451457
45,-70,0.0
46,-70,0.0
47,-70,0.0
48,-70,0.0
49,-70,0.0
50,-70,0.0
51,-70,5.768403972530627e-05
52,-70,0.0
53,-70,0.0001910927451457
54,-70,0.0
55,-70,0.0
56,-70,0.0
57,-70,0.0001910927451457
58,-70,0.0
59,-70,0.0
60,-70,5.768403972530627e-05
61,-70,0.0
62,-70,0.0
63,-70,0.0001910927451457
64,-70,0.0
65,-70,0.0005912326800729
66,-70,0.0
67,-70,0.0
68,-70,0.0
69,-70,0.0
70,-70,0.0
71,-70,5.768403972530627e-05
72,-70,0.0
73,-70,0.000324415269232
74,-70,0.0
75,-70,0.0
76,-70,0.0
77,-70,0.0005912326800729
78,-70,0.0004699683734723
79,-70,0.0001910927451457
80,-70,0.0
81,-70,0.0009913726150001
82,-70,0.0001910927451457
83,-70,0.0
84,-70,0.0001910927451457
85,-70,0.0
86,-70,0.0
87,-70,0.0
88,-70,0.0002771630372801
89,-70,0.0006037349537982
90,-70,0.0
91,-70,0.000324415269232
92,-70,0.0
93,-70,0.0
94,-70,0.0
95,-70,0.0
96,-70,0.0
97,-70,0.0
98,-70,0.0
99,-70,0.0
0,-60,0.0
1,-60,0.0
2,-60,0.0115193163196973
3,-60,0.0084756533693842
4,-60,0.0144291039385423
5,-60,0.0075918649125369
6,-60,0.012913782517796
7,-60,0.006159453312512
8,-60,0.0088207483529907
9,-60,0.0052636452030037
10,-60,0.0084083086782947
11,-60,0.0089385604300274
12,-60,0.0049875188505655
13,-60,0.0017984560041272
14,-60,0.0205528499445714
15,-60,0.006947652351788
16,-60,0.0115954623735468
17,-60,0.0084046135797064
18,-60,0.0169035366075016
19,-60,0.0157915429300453
20,-60,0.0104821076767337
21,-60,0.0199186464101892
22,-60,0.013087965865023
