0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6388897540299458e-09,2.8230785982347136e-08,3.9321858166535895e-07,4.254168495902588e-06,3.416809893990503e-05,0.00019746842615013207,0.0008247753644039796,0.002587279496782607,0.006432978664564172,0.013358469248744896,0.024184014659251917,0.039432022947580914,0.059300951675492986,0.08369485801813059,0.11227892525565865,0.1445439359942006,0.17986975250702994,0.21758185479944173
3.398742489792687e-08,5.970629866206738e-07,8.259401750068409e-06,8.571166581623161e-05,0.0006348961757458489,0.0032630203309533226,0.011798146652016648,0.03155868277930918,0.06656664230652443,0.11744114100323302,0.18158778915215615,0.2546786866428091,0.33208159368593193,0.4097372174314866,0.48453079089883533,0.5543404252020181,0.617918504923247,0.6747086572194015
1.6956255100342663e-07,3.0339908200592947e-06,4.170113560188772e-05,0.00041625900421457795,0.0028616493352792713,0.01322680821219409,0.04212915953386235,0.0984512437019092,0.18170435079872815,0.2826309204421758,0.3893403653921649,0.4921160713011522,0.5849657615894369,0.6651946932094195,0.732375755275224,0.7873898865910194,0.8317324276678439,0.8670780543967262
4.758470484242091e-07,8.661565615487898e-06,0.00011833689384816326,0.0011393403245595762,0.0073142289585867515,0.03073625473873457,0.0876833416760411,0.18308628713721445,0.303983677584669,0.4303389677432737,0.546735926520743,0.6456716281198228,0.7256290503131014,0.7882771599236047,0.8364789423550765,0.873214461317209,0.9011136413799608,0.9223182362383109
9.801279072364286e-07,1.8127185047753736e-05,0.00024627786225594545,0.0022931961956766484,0.013829554222236353,0.05338804758120472,0.13853752498714103,0.2637587457685325,0.4034814792016111,0.5335151051292836,0.6418640502137033,0.726630372586436,0.7908064283977706,0.8387210098512557,0.8744164787814799,0.9011438758593012,0.9213439276879227,0.9367881483125982
1.6679833130699015e-06,3.130735045659827e-05,0.0004231446134388432,0.0038204731771393384,0.021768258331759317,0.07795898477772192,0.18663691020816592,0.3298057214526126,0.4741411792188119,0.5975002655631072,0.6937884451312789,0.7658091337584643,0.8189398502698026,0.8582328991540716,0.8876121084069735,0.9099012261728362,0.9270720928984153,0.9404923216722825
2.4978452196366828e-06,4.7526150687398464e-05,0.0006392830386784707,0.005610775200704012,0.030369561742254584,0.1018241239324927,0.22778371492568636,0.37932565488618347,0.5207278719790331,0.6348421383543151,0.7207946513575251,0.784071929123044,0.8307425515693367,0.8656213578471997,0.8921306127136072,0.9126160771591614,0.9286808134969232,0.9414350579292272
3.417333535544836e-06,6.584030452312142e-05,0.0008817277092882001,0.007540637305283829,0.03897367547352171,0.12336823260264038,0.26080222828114974,0.41453268987490843,0.5501771557161922,0.65594940342608,0.7345154214140158,0.7924440726214149,0.8356369885601828,0.8683970819124663,0.8936696878319895,0.9134547645779791,0.9291315823343652,0.9416746365215114
4.375284579939006e-06,8.526958777697848e-05,0.001137302287799997,0.009499162444548835,0.04710795103856842,0.14186365229252487,0.2862072427014869,0.4387521042840742,0.5683455297650192,0.6676780420402427,0.7414066445248989,0.7962534248792167,0.8376570295369918,0.8694368067567865,0.8941929807851207,0.9137135775578081,0.9292578085621692,0.9417354980709899
5.328498588901411e-06,0.0001049409160494612,0.0013944888648430578,0.01139983138879184,0.054488398590128675,0.15718949505376828,0.3052102889348293,0.45507025267554096,0.5793956793986897,0.6741355170460779,0.7448481337506015,0.7979808459910653,0.8384891190115197,0.8698258359925894,0.8943707944375837,0.9137934188572775,0.9292931486506858,0.9417509576139794
6.244318056289519e-06,0.0001241565636932671,0.0016442569842579037,0.013182842897061354,0.06098354979425159,0.16957065938300586,0.31915408270757417,0.4659201717132453,0.5860602292841534,0.6776731363888052,0.7465619900819833,0.7987629827060695,0.8388315960461686,0.8699713374243618,0.8944312025638979,0.9138180466001267,0.9293030424685974,0.9417548844231338
7.100568517020033e-06,0.00014240967894682408,0.0018801930068902196,0.014812296560472884,0.06656950867472876,0.1793902885877262,0.3292512928562437,0.47307325173065107,0.5900597925844754,0.679605918829214,0.7474142976219408,0.7991168721930043,0.8389725085703856,0.8700257482665716,0.8944517234010039,0.9138256430012436,0.929305812304912,0.9417558818481832
7.884138390123694e-06,0.00015936914982146505,0.0020982382527355873,0.016271291297239695,0.07128990854146812,0.18707387191142527,0.33649651608409,0.4777633667583049,0.5924529519205701,0.6806603425616039,0.7478378600820728,0.7992769448924779,0.8390304793044947,0.8700460942476353,0.8944586942295577,0.9138279860802412,0.929306587734899,0.9417561351976929
