-80,-70,-60,-50,-40,-30,-20,-10,0,10,20,30,40,50,60,70,80,90
0.0020545,0.0097972,0.0074305,0.0019097,0.0,0.0,0.0,0.0070006,0.0,0.0013531,0.0024934,0.0,0.0020273,0.0,0.0017649,0.0,0.0051769,0.0053941
0.0097927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.018264,0.02822,0.038261,0.055566,0.066784,0.075097,0.066621,0.07564,0.07059,0.084025,0.10881,0.14305,0.16427,0.19606,0.22494,0.25766
0.0,0.00051136,0.013621,0.017386,0.036714,0.047828,0.063689,0.062716,0.046502,0.067902,0.079876,0.11343,0.14441,0.174,0.20296,0.2394,0.27447,0.30873
0.0,0.002059,0.015169,0.020481,0.038261,0.04628,0.066784,0.067359,0.058883,0.08183,0.11238,0.15057,0.19394,0.22662,0.25094,0.28273,0.30851,0.35207
0.0,0.0,0.016716,0.022029,0.036714,0.049375,0.059046,0.051882,0.065073,0.091116,0.13714,0.18307,0.22953,0.26222,0.27725,0.30749,0.34102,0.37838
0.0,0.002059,0.018264,0.022029,0.028975,0.049375,0.065236,0.072002,0.069716,0.10969,0.165,0.20938,0.2512,0.28234,0.30356,0.32761,0.34411,0.39076
0.0,0.0,0.0074305,0.026672,0.028975,0.049375,0.051308,0.068906,0.074359,0.11743,0.17119,0.22331,0.26977,0.29317,0.3082,0.33535,0.36113,0.40469
0.0,0.0,0.010526,0.029767,0.035166,0.052471,0.068332,0.072002,0.097574,0.13909,0.18202,0.23879,0.27906,0.30091,0.31903,0.34464,0.36423,0.3923
0.0,0.0082496,0.0089781,0.025124,0.028975,0.055566,0.051308,0.064263,0.10067,0.14374,0.18821,0.24343,0.28215,0.30246,0.31903,0.33999,0.36423,0.40159
0.0,0.00051136,0.018264,0.029767,0.033618,0.041637,0.051308,0.078192,0.10222,0.15921,0.20369,0.24653,0.28525,0.3071,0.32522,0.34928,0.36733,0.40159
0.0,0.0067019,0.013621,0.025124,0.033618,0.041637,0.066784,0.075097,0.10067,0.15457,0.21762,0.24343,0.29144,0.31019,0.33606,0.34928,0.37352,0.40314
0.0,0.0,0.015169,0.023577,0.042904,0.043185,0.062141,0.07974,0.10996,0.1654,0.20369,0.24962,0.31001,0.31329,0.3376,0.34618,0.36578,0.40004
0.0,0.0051543,0.010526,0.03441,0.038261,0.041637,0.062141,0.07974,0.10686,0.17933,0.20988,0.25736,0.29608,0.31019,0.33451,0.35702,0.37352,0.40004
0.0,0.00051136,0.010526,0.023577,0.039809,0.050923,0.068332,0.075097,0.11769,0.17314,0.22071,0.24962,0.30227,0.31019,0.3376,0.37868,0.37506,0.40159
0.0,0.002059,0.0043352,0.029767,0.038261,0.052471,0.057498,0.089026,0.11769,0.18088,0.22226,0.25891,0.30537,0.32103,0.33915,0.38487,0.36887,0.40469
0.0,0.0067019,0.016716,0.020481,0.039809,0.04628,0.05595,0.08593,0.12698,0.17314,0.22535,0.25272,0.30537,0.30865,0.33915,0.38642,0.36733,0.40314
0.0,0.002059,0.010526,0.023577,0.035166,0.049375,0.069879,0.082835,0.12853,0.17778,0.21762,0.25427,0.29453,0.31329,0.3407,0.38023,0.3828,0.40159
0.0,0.00051136,0.015169,0.017386,0.036714,0.043185,0.060593,0.095216,0.13317,0.18243,0.2269,0.25272,0.28834,0.31793,0.33915,0.40035,0.37352,0.40159
