0,1,2,3,4,5,6,7,8,9,10,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5531639386086456e-06,6.288667157796962e-05,0.00026293915921046915,0.000719253380945534,0.0015524393817782395,0.0028795129015972585,0.004806929806768971,0.007426449881460325,0.010813086356125597,0.015024526197072053,0.02010153850597515,0.026069009000540797
6.095317646707844e-05,0.0006607379728973802,0.0026328064358024806,0.006841107704243679,0.013993917067582505,0.02456143089359757,0.03876205500926283,0.05658871738560028,0.07785390393190778,0.10223943345575988,0.12934292637764155,0.15871712032472496
0.00022685133741576983,0.0023587699676866076,0.008981792531453495,0.02224719184387994,0.04331560106708859,0.07231243204235809,0.1085404974633428,0.15077377115547994,0.19753209446072392,0.24729381370775652,0.29863819963161403,0.35032669209006206
0.000543681090944594,0.005433608508429679,0.019825911158176536,0.04697286493681491,0.08741866186068986,0.1395087895446032,0.20031956241759177,0.26651442541662007,0.3349406079178416,0.4029558263043044,0.4685475971598066,0.530320819302297
0.0010258825359097965,0.00987459203596914,0.03461705791229286,0.0787165792464531,0.14059918623703607,0.21552131969178778,0.2976697204290167,0.3816399704209786,0.46317698100566,0.5393644533717611,0.6084997146011352,0.6698371422550337
0.0016667701674276374,0.015482399861098355,0.052283918849587156,0.11447781730808401,0.19701307391667738,0.2913940368422543,0.3891019891113738,0.4834328085907763,0.5700132017244762,0.6465647750455737,0.7123794284832736,0.7677763270404806
0.0024457186646620163,0.021966308249049736,0.07163866620073253,0.1515093884664949,0.25216371865327053,0.36139835614263927,0.4687492551457817,0.5672200747544944,0.6532001960070409,0.7256272920095294,0.7850465364426276,0.8328483423886266
0.0033346784696061662,0.02901485173666708,0.09160891517850799,0.18770265640988018,0.3031800792595547,0.42269086904385383,0.5347970668911896,0.6330948695082096,0.7152862486845202,0.7817179979612189,0.8341176346224697,0.8747287658504009
0.00430312844545927,0.036338987979944,0.11133828196843874,0.22164316042814142,0.34856899046350803,0.47444402953954984,0.5877687450213309,0.6833358301605256,0.7603722956207453,0.8205519801776434,0.8665483630497518,0.9011797720561429
0.005321425480880431,0.04369395924269224,0.1302064512326044,0.25251470451140984,0.38782644663798777,0.5170301640487143,0.6292785159930753,0.7208718898006603,0.7925273656881723,0.8470215221429989,0.8876969191019447,0.9176977570154898
0.006362819644456534,0.050886823628932064,0.14780741338052275,0.27995607842471465,0.4210781481532445,0.5514246017778685,0.6612772439466341,0.7485211116094832,0.8151851510675956,0.8648816844452107,0.9013731137423672,0.9279423432089663
0.007404472858375774,0.05777536923060382,0.1639106060599504,0.3039218000201706,0.44880375328778027,0.5788247071672175,0.6856563964489615,0.768687916158028,0.8310214400208783,0.8768533952073755,0.9101705204661544,0.9342696558119564
0.008427790378854102,0.06426249190961404,0.17841897500211357,0.3245671901253188,0.4716471287079261,0.6004319345160991,0.7040737518939184,0.78329603313358,0.842029075856689,0.884843388331796,0.9158106753635774,0.9381676164748904
0.009418313413014067,0.07028869782769534,0.19133089881019882,0.3421620664205455,0.49029637897079387,0.6173420091156215,0.7179019731418048,0.7938263677821855,0.8496516855597854,0.8901607911726428,0.9194189968221058,0.9405652266736751
0.010365357231520461,0.07582432825148396,0.20270870512020034,0.3570302333417713,0.5054142850296441,0.6305006943632898,0.7282381175125271,0.8013912198504425,0.8549167014291913,0.8936929264383974,0.9217243275514895,0.9420385736824157
0.01126152371480739,0.08086237366227597,0.21265421571459045,0.36950957219267744,0.517602476086112,0.6406962029869577,0.7359387514325678,0.8068125264060608,0.8585469293074104,0.8960362749315578,0.9231959225103537,0.9429434253149571
0.012102173612488155,0.08541227488714039,0.22129065832051154,0.3799274126009849,0.5273867993833302,0.6485700990517235,0.7416620949586499,0.8106909868991569,0.861046965522335,0.8975896661924544,0.9241347934234753,0.9434989378655274
0.012884911447803222,0.08949482644736932,0.2287498648808259,0.38858664374266105,0.5352151808741227,0.6546360180920607,0.7459083467194646,0.8134622864737241,0.8627672528852336,0.8986188424978218,0.924733580242948,0.9438399067936059
