0,1,2
0,-20,0.0
1,-20,0.0
2,-20,0.050970270347674
3,-20,0.0493553599442672
4,-20,0.0494877031540014
5,-20,0.0452415905080941
6,-20,0.0457896129306012
7,-20,0.0473716505927946
8,-20,0.0470009783468283
9,-20,0.0474778748832214
10,-20,0.0469356271048382
11,-20,0.0472968863415881
12,-20,0.0482285819768397
13,-20,0.0533930877223705
14,-20,0.0526991930105322
15,-20,0.0490213817233354
16,-20,0.0499183927357802
17,-20,0.0516079063123038
18,-20,0.055311649987214
19,-20,0.0517391951952342
20,-20,0.0546392251185496
21,-20,0.0558204810156572
22,-20,0.0573232809323616
23,-20,0.056847067192202
24,-20,0.0581951083274891
25,-20,0.0586627115822964
26,-20,0.0578657417638544
27,-20,0.0625614326295353
28,-20,0.0605734431693009
29,-20,0.0636909128810599
30,-20,0.0612609895948378
31,-20,0.0603632826959759
32,-20,0.0658287975361241
33,-20,0.0619320403228632
34,-20,0.064865539834399
35,-20,0.0664246355075389
36,-20,0.0649450914725514
37,-20,0.0676853880737015
38,-20,0.0671745767413985
39,-20,0.0682597978582452
40,-20,0.0688861738914765
41,-20,0.0690062068997563
42,-20,0.0745290700685966
43,-20,0.075091851358175
44,-20,0.07076642627362
45,-20,0.074518557194198
46,-20,0.0745069336228849
47,-20,0.0759217565168264
48,-20,0.0763918132925146
49,-20,0.0751970359499874
0,-10,0.0
1,-10,0.0
2,-10,0.0574772862078367
3,-10,0.0536863993982719
4,-10,0.0529812308737122
5,-10,0.0532223521363662
6,-10,0.0575451162387014
7,-10,0.0590270789149554
8,-10,0.0636213652804514
9,-10,0.0699356460368332
10,-10,0.074627847982368
11,-10,0.0777573655230731
12,-10,0.0856768503273143
13,-10,0.0912763525294186
14,-10,0.0967478324873834
15,-10,0.1017541509015228
16,-10,0.1078361560221536
17,-10,0.1135598943170904
18,-10,0.1182298134977768
19,-10,0.122237550175127
20,-10,0.1263352143498927
21,-10,0.1315929024723646
22,-10,0.1368817008153581
23,-10,0.1401573902074693
24,-10,0.1432781653358013
25,-10,0.1461899896515474
26,-10,0.1519945416096054
27,-10,0.1544604983246476
28,-10,0.1598481369691039
29,-10,0.1627322678859251
30,-10,0.1661257263977507
31,-10,0.1699725188085157
32,-10,0.171267979662791
33,-10,0.1765245933796058
34,-10,0.1781182220461957
35,-10,0.184265912025365
36,-10,0.1811032122217498
37,-10,0.1827964043497833
38,-10,0.188845672882516
39,-10,0.1920501010287949
40,-10,0.1936953489076934
41,-10,0.1930853391826738
42,-10,0.1970017971491411
43,-10,0.1993231362719316
44,-10,0.2020305026608294
45,-10,0.2052474798517845
46,-10,0.2039898880139409
47,-10,0.2087652076568897
48,-10,0.2069974937163546
49,-10,0.2094362141138676
0,0,0.0
1,0,0.0
2,0,0.0659145119035294
3,0,0.0599792974091991
4,0,0.0617110646539131
5,0,0.068407015596747
6,0,0.0826582728299208
7,0,0.0982883171139971
8,0,0.1173758181770403
9,0,0.1369647635896806
10,0,0.1522099122306069
11,0,0.1727746587937292
12,0,0.1860715175737125
13,0,0.1998598042641376
14,0,0.2164011027033182
15,0,0.2310713695184035
16,0,0.2419814035557093
17,0,0.2528939007372788
18,0,0.2618085544839412
19,0,0.2705734295352145
20,0,0.2785468800947013
21,0,0.2863399977261349
22,0,0.2945601201454448
23,0,0.3025592013799816
24,0,0.3082652908842511
25,0,0.3131391081843845
26,0,0.3202576209394393
27,0,0.3236809001688596
28,0,0.3308096480600267
29,0,0.3326430523829031
30,0,0.3361958639040958
31,0,0.3430169928865804
32,0,0.3471938713481933
33,0,0.3504200324079356
34,0,0.3524187435812004
35,0,0.3564236568474105
36,0,0.3626753660381392
37,0,0.3650150117186683
38,0,0.3669294761484712
39,0,0.3723787675645466
40,0,0.3744538968908417
41,0,0.3797824416108686
42,0,0.3812558731366061
43,0,0.3839768887791182
44,0,0.3860861745254428
45,0,0.3870545042777553
46,0,0.3894238325468981
47,0,0.3900145835762651
48,0,0.3929992916359426
49,0,0.3952681609678561
0,10,0.0
1,10,0.0
2,10,0.0683300311529593
3,10,0.0667893374387521
4,10,0.0772190866891894
5,10,0.1039332361980224
6,10,0.1397544343709453
7,10,0.1761976561533381
8,10,0.2103647951117427
9,10,0.2467871320233103
10,10,0.2776175906674045
11,10,0.303188638789303
12,10,0.323369334208593
13,10,0.3443421704014981
14,10,0.3652855801709635
15,10,0.3764528370353375
16,10,0.3930189511046349
17,10,0.4070401408334834
18,10,0.4187943246050115
19,10,0.4295840817951263
20,10,0.439522559369609
21,10,0.4458318231704764
22,10,0.4535846856047546
23,10,0.4587354872393829
24,10,0.4685558845748308
25,10,0.4732568631079739
26,10,0.4775477968090859
27,10,0.4893435840735592
28,10,0.4883454314216581
29,10,0.4952110591401059
30,10,0.4985533780552378
31,10,0.502811040626846
32,10,0.5051577087964088
33,10,0.5104244716731389
34,10,0.5143498922908721
35,10,0.5187621721903358
36,10,0.5220273272877622
37,10,0.5238520605790731
38,10,0.5302330258384254
39,10,0.5300152721801722
40,10,0.5356086375842103
41,10,0.5372613157579507
42,10,0.5376212853594373
43,10,0.5403428290677992
44,10,0.5444612832485477
45,10,0.5450846256795366
46,10,0.5460427888880739
47,10,0.5484774754363226
48,10,0.5508627638941058
49,10,0.5520934530308085
0,20,0.0
1,20,0.0
