-20,-10,0,10,20,30,40,50,60,70,80,90
-0.22217887345829487,-0.22487147033356064,-0.22304786921138559,-0.22187449712516255,-0.21689602189314777,-0.22007474631908092,-0.21262646173436764,-0.21853327254955784,-0.21803848446989965,-0.21758570696462237,-0.21703334111449124,-0.21670065530293275
-0.20872547529966856,-0.2123024299689934,-0.2128921724152378,-0.20634788722049643,-0.2157654970451494,-0.20323758440864836,-0.2025469211921994,-0.19293162037579153,-0.19080963620188165,-0.17686332576593533,-0.1807239655719422,-0.17445184298611555
0.23207200289831315,0.27393558047905864,0.26688868130880566,0.3818621660543409,0.4791624885064858,0.6268540713041652,0.7120662892156346,0.7723694327048503,0.7797118171558454,0.8628329481768006,0.8354932942469795,0.9020342854589319
0.2654889041145932,0.35851936441524695,0.5011562239026666,0.7305999216358761,0.9037943808743676,1.0171314495341377,1.0849540241301248,1.0941351720058747,1.0348947060548062,1.0461716967249521,1.027890320647104,1.0889426243142692
0.2260198372182281,0.36355422591717435,0.5936582086291375,0.7725618020212622,0.9543139633244638,0.9893352818821487,0.9474071915473221,0.9757301545764061,0.8509099712050255,0.8541299620368689,0.8122517663282006,0.8852920001955698
0.29551440262161643,0.5142044917139501,0.7480551160258831,0.9139701513616039,0.9669882115752015,1.0214967354468012,1.0006324510995603,1.0567601892376526,0.9400425171625726,1.0023329336578137,0.912983048829912,1.0372635364863456
0.23827296730656963,0.46160861052002977,0.8107446009471014,0.8805707664367242,0.8601923603370081,0.9645327775561543,0.9157202835722369,0.936468579548594,0.8816150640533666,0.9047958118986267,0.8364390539545861,0.9207112244326853
0.31496488800496,0.515518847901649,0.8694933595868958,0.7983855117372126,0.8658934450348981,0.9789328621507927,0.8796145763748565,0.8785744319793747,0.8901077207979907,0.8944399863478738,0.8558856478760013,0.897393453097103
0.31409652569733215,0.5746657198973358,0.8234924886892951,0.8413653540640547,0.8868060647494971,0.9360052128031235,0.9258619834026665,0.9001368223135561,0.901671141591896,0.8986848543594658,0.8503155103252859,0.920498871723348
0.29808213619739693,0.5753984361495413,0.8046421082555563,0.8086141647905151,0.8102267113008393,0.8866874774741279,0.8423396062212227,0.8625416885237925,0.8464428864020463,0.8408772306915193,0.8164889112259027,0.8906396899848664
0.3765635254148748,0.6242045461829582,0.8203127055652751,0.7987828567152732,0.8087407950126885,0.9154627724336789,0.834550157892739,0.8292880957830199,0.8529544101493698,0.8614263796047976,0.8531229187036719,0.9201101393458279
0.3121803861314768,0.5794175974452388,0.7280426324477574,0.7849015435035637,0.798437709782078,0.8683432718965067,0.8479091617706808,0.8040453529645988,0.8427854266651921,0.8286914341463072,0.7769402836495054,0.8767446066777956
0.26235943815021956,0.5978422769124646,0.7539782664535315,0.7221978801361889,0.7557938306312074,0.8764656823668235,0.8075988541135348,0.835802309538365,0.8731562173487081,0.8436409896260662,0.8082189507206667,0.8939255373105858
0.2959616810646187,0.6051244589543745,0.8219228647838182,0.744239509249725,0.7313641403676003,0.869585157394799,0.8323409817067176,0.8114446510344012,0.831275864560168,0.8297737198475574,0.8138393560623518,0.8492420371960749
0.3104668028204185,0.5678617921634546,0.7864649725131143,0.7309368007164802,0.6894424291093761,0.8159296511743936,0.8525040750710039,0.7798860603923641,0.778348945961266,0.8335977077685438,0.7541549015998943,0.8177036928712274
0.31835751257693096,0.6549152690482236,0.7370298443803327,0.7137986209669699,0.6633286911340778,0.8207054496586806,0.8109981164469247,0.776142971085166,0.8168109949754753,0.8833119708870893,0.797618845651415,0.9041775959538838
0.36405062683216666,0.6452139768864272,0.694867599914701,0.7568716181061533,0.70157381632171,0.7764792017030017,0.773679230200807,0.7530580222156142,0.7874397804923957,0.8425895234588505,0.7780966964018711,0.8687807197653216
0.3728858883737788,0.5797286137806016,0.69401645597753,0.7557596602422411,0.7282357371299,0.7430483324815592,0.7720509386938508,0.7672791694561252,0.7606362195893559,0.8429374776424813,0.774282678201976,0.8357188736868963
0.30057199788140365,0.6147716766437843,0.7002886971520358,0.7553257438227229,0.6494733845133656,0.7824193461532096,0.779953995067827,0.7419192913046054,0.7669656905544703,0.8277600348767591,0.8111856832090294,0.8390589656020339
0.30355704540181827,0.6280287126353754,0.6950635514729768,0.7185368067317606,0.5990318472728445,0.7945369647713874,0.7680392573088308,0.7315537245077326,0.7302572852136683,0.7693327730835466,0.7917508228160759,0.8101705005318462
0.3193382023655187,0.627622797090661,0.6855545745425196,0.6916601330746458,0.6263004811505575,0.7667968577908202,0.7744793778591612,0.7613236918655247,0.7084824182511663,0.7776525260684244,0.7720831066769608,0.8236263150003983
0.32607858840751575,0.6022332875485312,0.6564531511964266,0.7342106102320382,0.6113267991255456,0.7507495269138195,0.7944379348464863,0.7486807072524572,0.721276889839787,0.7804036574885924,0.758206533849492,0.8233825444720108
0.3623219383754561,0.5738197636993756,0.6759449167331955,0.7075025104089414,0.5993760603000268,0.7521231272246873,0.7608898925336598,0.7300401529843779,0.7122061964170326,0.7770140523955726,0.7720180132908514,0.8196524290065434
0.3411961356432742,0.5886237804933715,0.711356466628964,0.709236992354662,0.6063224782229809,0.7381259851499219,0.7331722734268616,0.704835272230848,0.6900905844231059,0.7707212612908851,0.7630401539161009,0.812254054285924
0.3666322948633311,0.5745606433094969,0.6822742907530484,0.7568553159147345,0.6110786557580591,0.7168130063017526,0.7456065938935228,0.7197297944021802,0.7089822534081481,0.7175174325940087,0.7381616006494331,0.8065365510879062
0.34573300721677946,0.5886232168474309,0.6518000299234121,0.7201205506478416,0.6393192733487354,0.7003355316499221,0.7572990624027277,0.737250478766825,0.7105428972673361,0.6750464163208922,0.7592869269038921,0.8178603569394469
0.2924757833283026,0.6045894252829315,0.6726850790011599,0.6954325262870094,0.638367852940656,0.703443261133513,0.7740523910733081,0.7211333583041926,0.7006192794605783,0.6996993115941397,0.7363799246196051,0.788639316798043
0.35083121270953804,0.5534204932564291,0.6601564542902834,0.6854301951557538,0.6233508895521728,0.7170505895597186,0.7363149183192494,0.7335784069023985,0.7173433475214626,0.7322741143975516,0.7204307764306095,0.7869655166884448
0.33586134731818584,0.5639508787450325,0.5988578526934214,0.6544966424510317,0.6232436882100393,0.7069240832223147,0.6883077438535223,0.6999630363823489,0.6928527912242626,0.7375757451596716,0.7729090547551932,0.8063895747852886
0.37531428533599986,0.6063285152286406,0.5832300500511906,0.6358346217184527,0.6112928197351276,0.6998113891307355,0.7104655251553078,0.6695137483349164,0.6866509433534618,0.743765627183497,0.7846313826151157,0.7950357215728003
0.43241999879825715,0.578796500933393,0.5841426248569541,0.6277380833529087,0.6029384706802556,0.7019203946976796,0.7149679380388785,0.6755914369520366,0.7215107488023189,0.7230340782704012,0.7584279610127216,0.7900549911162372
0.30711840830286924,0.5546387928926585,0.5840143230389233,0.6681216672493072,0.5996419741054719,0.6913135962404094,0.705840212275538,0.6454512004543972,0.7136057070302004,0.7180898151221848,0.7520378296961436,0.7671920500414976
0.31172940995136333,0.5445165837885244,0.6146327368731741,0.6678071954008131,0.5738396065849173,0.6523835127321291,0.6969925114181718,0.6571173890928299,0.6954026128903675,0.7363635490038659,0.7494408444882042,0.7737408419138591
0.3977060457179138,0.5410948532221265,0.6016659316958982,0.6072112576061215,0.5265737795222678,0.6261184048041706,0.6808465007157187,0.6752441967404866,0.6954739677595932,0.7287238496114721,0.7278162085935296,0.8172264167559439
0.40704588526127666,0.5856592821848382,0.5413939163359984,0.6195557907694097,0.5397323843072572,0.6470147909117064,0.6991452440580875,0.667542003670147,0.69786476856316,0.7436687359417531,0.7167914904977464,0.8229035813909622
0.41375496961214164,0.6002191047917766,0.545001565654639,0.6268375606578196,0.5958510908993477,0.6314123066205151,0.6904608259554976,0.679953316987727,0.7024237619221972,0.7459897705205245,0.7321222403822699,0.8170439593884817
0.321180838594733,0.5657667630904908,0.5982732843909295,0.5936334970492589,0.5861111139600687,0.6109922377761117,0.6833268880650788,0.6478841226126695,0.7014882896630825,0.7293658637889844,0.7138350519545671,0.8106411405879939
0.31540515872922115,0.558618336598904,0.5776036763164473,0.607427309646245,0.5830508158008534,0.6215231316990129,0.6904427906471778,0.6282602766085883,0.6925853489796263,0.721968915136807,0.6949160009705295,0.8129796686754439
0.39482034917593767,0.545674992256606,0.556301870094883,0.622856108799215,0.5990614214730934,0.6066808668284519,0.6389998006289062,0.6643910797392871,0.6981434528993515,0.6846723976587807,0.7167364404955103,0.8122258816650444
0.3374094408656052,0.5354315669304549,0.5965495582681867,0.6337546492998032,0.5691393214778835,0.6159768225300924,0.6089728372330976,0.6771373413174591,0.7148859571845505,0.6863716596653847,0.7147201036118493,0.8021760411202529
0.35398205991282966,0.5419881560263382,0.5772022098536177,0.6259949432774515,0.5556202583996563,0.5930335711004197,0.6106539729527608,0.6776514267650232,0.6935519790205543,0.7063265291512223,0.6975084463469453,0.8274608815152426
0.40549413613527346,0.51026133190775,0.5749491068154337,0.5960962450919723,0.5522547272599087,0.5464285479653226,0.6099314668747577,0.661993658598239,0.6743409896247036,0.7017039419081382,0.7020610904838799,0.823182561413663
0.3332546442244402,0.5121877768052793,0.6166507966560161,0.6308596594121763,0.5673653102827211,0.5918510685127447,0.6205829289147378,0.6393699713639238,0.689007958633473,0.7420755839723685,0.7281536529376976,0.8000345709280106
0.3269532501311044,0.5526258036706825,0.5819301349850198,0.6474689994646655,0.5851969378770085,0.6117673100985522,0.6221282821236492,0.656960251158073,0.6810971277759126,0.7428847280659484,0.7327730623387203,0.8108821550069822
0.36119818085641386,0.5259196110624234,0.5464645867529621,0.6021706662149513,0.5352285164634644,0.5994007437717132,0.6353504542351092,0.6719986305669419,0.666860338793525,0.6953659399194778,0.6991646492046232,0.8051506608400242
0.3629052622145149,0.48717276253219804,0.5393671265893036,0.5803495935108458,0.5317114201861329,0.6154698199223444,0.618998310890588,0.6740934624161753,0.6414380703399372,0.7102570471384699,0.7002742555208876,0.8078257823382985
0.39600551195515693,0.4936102673008748,0.5143539582917422,0.5653586523503447,0.5764540103418412,0.5953141231547542,0.6105573059406995,0.6694236058314419,0.6233858239657637,0.724080905265264,0.6996118963406595,0.8003293420268045
0.3854963455604475,0.4818383222886153,0.4862805136883375,0.5663720622544935,0.5678821311934472,0.6210416068893809,0.6493676397211819,0.6386731504361086,0.6721418374321707,0.7027193560533437,0.6886343129003366,0.7752408242498706
0.3897574319136388,0.4728962578860255,0.49905908141590166,0.5754899643690724,0.5737624234735279,0.6590336172268113,0.6245862724288779,0.6296399556245746,0.6960356724935365,0.6928836999238981,0.7148759481731434,0.7858894081289105
0.44795862984985496,0.517536459367031,0.5526557060098468,0.5723603451559632,0.5832355436310265,0.6133151429636319,0.6065983977514082,0.6477556218043701,0.6901709062957161,0.6800371109354034,0.7118210171920522,0.7889998316224738
0.3999960440456658,0.5163165433750965,0.5373115818634806,0.5683456323648425,0.5647669385123177,0.5993194596285194,0.6088734396184138,0.6465358149923763,0.7044569159774667,0.6759939157405589,0.7097872002531503,0.7879404049256588
0.35189035289107257,0.4654620849744262,0.5196135400062779,0.5457339416979927,0.5800862440113965,0.5963228647083436,0.5820952823352812,0.6235213792105481,0.6570779839987456,0.6885205068123532,0.7175483982774601,0.7884077257254435
0.39411100726057047,0.4968634371553937,0.5679126831070249,0.5613519122270931,0.5924923737421459,0.5572063539512704,0.6181447448728274,0.6095052974134835,0.5946995303416877,0.6929668009558602,0.7137787664146895,0.784939693022824
0.3953086693669331,0.5279812157867773,0.5464527757160098,0.5821629406258136,0.5605973998553488,0.5713018146938829,0.6219796002616224,0.6125426043334574,0.5947917684658167,0.708328583712158,0.7425444845891751,0.7970733100187002
0.40799939784611233,0.4825438760096589,0.5073434454230599,0.558071849344888,0.538737741890149,0.5905095190068931,0.5882003783756282,0.6097949356421022,0.6152121850450436,0.7160317552167285,0.7344167776635949,0.784932269139556
0.4413785674472965,0.4765685625445285,0.5544365079358716,0.553360563363701,0.5365694770507545,0.5832293632639068,0.5936029039419958,0.6319653041743825,0.6161408897826076,0.6817284132758372,0.7251888093033404,0.7808881604342024
0.437317144169421,0.47992097687035506,0.5725562431697006,0.5474283473907975,0.5437072193818757,0.5865063678076229,0.5650694704722563,0.6412884923650453,0.5907553808865497,0.6718884801898999,0.7377448995427958,0.8062589995631281
0.42290925335159457,0.4332987674432103,0.5087112444583463,0.5507356523171951,0.575862207914958,0.5742151086563052,0.5744563083918693,0.6022391517345695,0.5853039878627235,0.6894352999829466,0.7048433068717647,0.8196765996085809
0.3803034600086805,0.44106898598412286,0.4991308564094143,0.5517911220959713,0.5651247390371622,0.5837584607734843,0.6003167034493796,0.6207130532595515,0.6031706965419689,0.6750803448881285,0.7185587327632891,0.822453581458544
0.39767104508611206,0.47132823396361884,0.5247564320145528,0.520333669041955,0.5330980675886321,0.5954174907996649,0.5709581001281636,0.6457294600977564,0.6275476247263725,0.6791720111541374,0.7419806524737493,0.8178401788573789
0.43530096427813386,0.45058441791375015,0.5011989918385341,0.5303075298836047,0.5695709648304275,0.5615739218916708,0.55674247339235,0.6332735117912042,0.6394076667578958,0.6968025489144504,0.7340605525001109,0.8104362374774358
