-70,-60,-50,-40,-30,-20,-10,0,10,20,30,40,50,60,70,80,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.02512942912392883,0.055228094754566914,0.055778643721994994,0.06782015059069375,0.07313302411795579,0.0843226918043286,0.0969384040684689,0.1016137780300737,0.10780933242825531,0.11282807008837313,0.12295541459393869,0.13540473820062632,0.15652403315917848,0.17895923571623787,0.2024418696333535,0.2312648755847624
0.0,0.018434888167705277,0.04353013877559431,0.05346319856649117,0.06317909221688962,0.07151961861980122,0.08150084189970373,0.08977255483099361,0.09456070050472708,0.10761642943872195,0.12220079161067357,0.1495818174588215,0.18742168395337439,0.23145697547958427,0.28040739721621916,0.3345078324263283,0.39130101274419016
0.0,0.017805671038574236,0.05010262987975593,0.04492980584512807,0.06260814779336543,0.07449135271223853,0.07614250175120894,0.09009547986589264,0.1078776215625891,0.13945580769266616,0.17720287836956605,0.24306826942580922,0.3134627238864707,0.38800068394400905,0.45114474697450435,0.5112148969922433,0.57232405849808
0.0002694158534482856,0.022320317006502693,0.04684361761665037,0.04841809107051319,0.06271402612468804,0.07154491462360604,0.07946529229474159,0.0947467311032968,0.13398452492414994,0.1889956054013666,0.2607097527271275,0.3475005138235816,0.43121228729174593,0.5073817817725378,0.5742905286637308,0.6367546186394409,0.6814903302449973
0.0,0.01852132056278813,0.0410425458555275,0.05141620860710862,0.0585465777781577,0.06884716283656059,0.0840425117362628,0.11013486982373358,0.16446802992185314,0.248972186659787,0.33517633463475305,0.4381333073432573,0.5235751006306548,0.601828054695086,0.6606019350687655,0.7105410842960297,0.749589938140019
0.0,0.016746798059426256,0.04065497828191883,0.04580079792106459,0.06712539806069091,0.07007446963228223,0.08720690680694206,0.12551655598915412,0.19646440886026634,0.3033732731915262,0.39819557119995247,0.5059843744221626,0.5897642010248763,0.659599721047292,0.7216757588917255,0.7649431878435812,0.797452996486472
0.0002694158534482856,0.019723731652783506,0.03909905794593142,0.04734812584619068,0.06354242476631046,0.06938755818923012,0.08806673270994926,0.14008073226977347,0.23119005153441785,0.34970323606558884,0.4579259127055092,0.5607794643789904,0.63651522185131,0.7067201032847862,0.7610756299659465,0.8024476329733422,0.831605102640314
0.0,0.014234881238634882,0.04956051825672518,0.04396089312783345,0.06318915485230608,0.06748494339178121,0.09889316061763953,0.16055004442579668,0.2697070918136394,0.3913042962637034,0.5009531648296617,0.6052647956695891,0.6750418943229249,0.7436358698287195,0.7944683496374709,0.8270944469331809,0.8539933199191463
0.0005305399564155658,0.01898223233662192,0.03387310056257417,0.046196629100228745,0.0667556600680081,0.06806529245263694,0.10413661088557838,0.1735949521703268,0.29793834502686906,0.42883161661356317,0.5326441213854548,0.6434272566293999,0.7072275124095684,0.7634603792039609,0.8122403395429965,0.8472535010991952,0.8765088275456774
0.0015151958331631455,0.02298264436986136,0.04359413781710132,0.0495289115536764,0.05869248583783334,0.06965253873397437,0.10500480081860539,0.19462822649147699,0.3269741562602534,0.45396019715969055,0.5634504080059164,0.6680626695571621,0.7323588591275881,0.7915985932421216,0.8348544106635454,0.8637607836395965,0.8870862615086623
0.0,0.014479232217297805,0.04375442568628962,0.04819576767629607,0.05654013461396254,0.06516007321949159,0.11089183582775308,0.21001970930921013,0.34877987795572213,0.4783042278539289,0.587249627685918,0.6912273170944371,0.7548930588177067,0.807802177040285,0.849495702910781,0.8775294622360483,0.9022461916650665
0.0,0.003397686400486661,0.032949985182325364,0.04294952609612031,0.06069233839844912,0.06963687689630561,0.11893472869149485,0.22580116564608632,0.36998691177236276,0.5034014813590588,0.6138141502360831,0.7090802757387733,0.7644447146685052,0.8182624153698795,0.8632958363797907,0.8845285580782345,0.910303493919203
0.0002694158534482856,0.017352545459678993,0.04590391762833963,0.05204700665030902,0.0601892455766281,0.06824171114451916,0.11773448892521965,0.24021984804744104,0.3895351715179337,0.518131610737933,0.630289159955352,0.7228847562264917,0.7824654063076908,0.836141838506256,0.875687632427813,0.8976950002889508,0.9213291487987133
0.0,0.01252285698509304,0.04461045456889351,0.03977320214152136,0.056911065930120804,0.06725439562240304,0.12817023685974918,0.259386632004996,0.40513592448010083,0.5346878398628395,0.6454020236868678,0.7337780643116271,0.7944398395529726,0.8413163925617324,0.8846797323959308,0.9056526811118292,0.9243896984129709
0.0,0.0147978890774259,0.044787520322437824,0.04541121960133369,0.059106446276275544,0.07046604107828773,0.1321615797549747,0.26516401841487164,0.4189645420012422,0.553577439236819,0.6623897193465329,0.7508209395556105,0.8058594756665891,0.8530737857545154,0.8907698934002329,0.9151448675712958,0.9297778030138348
0.0,0.023445586973625233,0.036744262859765696,0.04301427339300639,0.06549722943406809,0.07162974041999601,0.13998503044906108,0.279601154976243,0.43533018994611117,0.5647614454756598,0.676373735562148,0.7615365134848581,0.8187292095029437,0.8598789073697461,0.8985000961122619,0.9177925667088125,0.9348927045194173
0.0002694158534482856,0.020835979306855712,0.04549973211658331,0.0433365196597546,0.061359002317919964,0.07715770285411187,0.14302803422536803,0.28831206584988367,0.448948307954506,0.5737285068059494,0.6892951424850838,0.7697794536219839,0.8230513395734765,0.8637451898728299,0.9051374614077949,0.923212801482397,0.9379025977649409
0.0002694158534482856,0.02400140132211908,0.0406657349035604,0.046506747991362535,0.05889029048464937,0.07190593212405977,0.14906206591762722,0.2964824597075183,0.4570722456981403,0.5866740684353857,0.6987332645563684,0.7752256201480077,0.828519765098154,0.8702319003759961,0.9094300165331152,0.9269006258562296,0.9419486140165549
0.0002694158534482856,0.024820197421278497,0.03988520417428208,0.04554167337861476,0.06107645318034448,0.07231752673591159,0.1521347742396569,0.3054068327435644,0.4662717174782462,0.5988529813868531,0.7062800148544206,0.7813930590335172,0.8390180184264641,0.8754781994018799,0.9132345825782799,0.9332655050504202,0.9436606580006324
0.0002694158534482856,0.020783715067214957,0.04179449567469519,0.04487468949911354,0.058894160627124444,0.07511100020487921,0.15785593618257682,0.3139950266640155,0.48115979102350703,0.6091403130033962,0.7103570221841717,0.7865506697481108,0.8376022633743742,0.8807640104803536,0.9167935462020087,0.9332380146675844,0.9496371718065988
0.0,0.03383343952494073,0.04304369447460615,0.04907052003292061,0.06057510064651329,0.07551709209570139,0.16494982629256044,0.32367171684282653,0.4849702121449087,0.6141366284519467,0.7181142772394711,0.7947301812071327,0.8439646153988817,0.885065122666647,0.9236439592626262,0.9392288943413949,0.9526872693177247
0.0015151958331631455,0.01812987363972811,0.046390772324449714,0.03956609335033936,0.05682418320615311,0.07667624012717646,0.1667184284511967,0.33159494589753313,0.4930674715870646,0.6193501309117548,0.7225866923755886,0.8028145452662714,0.8497988607960403,0.8901038598351798,0.9224485894011571,0.9410692612252667,0.9520434977160839
